,text,label
4461,"Bolsonaro 38, em 2022 vai ser no primeiro turno!",True
1894,"Sinonimo de pirralha.. criança ,,, faz coisa de criança,,, pensa como criança... É só isso gente.. kkkkk... Nao tem maldade nenhuma",False
2007,"Nao escutei o papo aí,mas me contem, a Dilma conseguiu formular uma frase inteira?",False
664,Se diz evangélico.pior dos seres a pedra arremessada e igual bumerangue prezado divirta.se com seu veneno.,False
2063,"Como pode isso , vermes do congresso , dirigir-se a congressistas de outro país em detrimento dos interesses do  , deve ter lei contra isso , o Brasil virou casa de mãe Joana ?? Pior q eles são os  que votaram neles",False
359,COMUNISTAS! rs,False
172,"Pelo que vejo grande parte do congresso legisla somente em causa própria, ladrões, corruptos não podem ser preso mas por fake news sim... Então a Globo está ferrada e PT nem se fala !",False
1167,"Kkkkkkkkk, só diota não vê",False
3782,Parabéns Deputada pela sua firmeza e colocações. ,True
4322,Datafolha....🤔🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,True
3380,Esse nunca foi trabalhador,True
2209,"Os eleitores dessa corja deveriam se envergonhar pois torcem contra o próprio país estamos no mesmo barco mas a esquerda é ignorante demais para verem isso, por favor nas próximas eleições não reeleja quem não quer o crescimento do próprio país!!!! ",False
1262,Seu golpista golpista golpista,False
1620,"Quem tiver duvida de que lula é um preso político é uma pessoa alienada, assim como quem considera Lula heroi. Nem uma coisa nem outra. Foi um presidente que criou alguns programas sociais, mas que ajudou muito mais os banqueiros, e Odebrecht, etc. Não sou tapada a ponto de achar lula um bandido nem de torna-lo um heroi.",True
1577,Esse lularapio tem que ser julgado e condenado e voltar a prisão,False
3477,É tudo que a esquerda quer. Só eles são favorecidos com tudo isso,True
3524,Verdade,True
3957,Afinal o sítio não é dele kkkkkkkkkkkkk,True
138,Vai fazer campanha pra Argentina tb? O gado dele não vota lá...,False
4421,"Hitler, Stalin e Donald Trump já ganharam tbm...",True
624,E falam tanto em Deus....e assim vão enganando o povo. Hipócritas. Criaturas das trevas.,False
3741,Estamos juntos!! ,True
636,Safado!!!,False
824,"Feliciano é um asqueroso, ser desprezível 🤮🤮🤮",False
594,quem tem que baixar a bola e tu Demoníaco...esse deserto de ideias que vc chama cabeça deve estar a serviço do bem de seus eleitores não convocando milícias das profunda dos infernos!,False
2422,"Podemos mudar de sistema, não de planeta. Baita discurso da Greta.",True
135,Esse cara so abre a boca pra falar merda. Cala-te !,False
3918,Ao menos 1 pensa com sensatez,True
1288,Lixo huamano,False
1033,Dois derrotados,False
389,"Esse texto faz parte de um plano vídeo de um grupo desesperado ávido por poder com uma dor profunda por ter perdido nas urnas. Um imbecil desses merece um belo processo e uma bela investigação devastando sua vida. Se um jumento desses se diz jornalista, lastimo pela categoria profissional denegrida por esse infame.",False
379,A imprensa parece as vezes um judas.,False
2367,À Vitória Cristina!! Respira Argentina.,True
3041,Mais que merecido!!!! Meu presidente!!!!!,True
3043,Merece muito!,True
350,"Interditem esse velhote urgentemente e que a família assuma a emissora ou que a concessão seja passa à frente por pessoas mais competentes e responsáveis.O SBT já não faz mais programa para a FAMÍLIA brasileira com respeito como antes. Senor Abravanel,o senhor está sem noção.",False
2265,Interessante!,True
129,Um imbecil inepto ! 🤦‍,False
4296,vc vai ser juíza do lula .imaginando,True
4250,"K vergonha, alguém k foi eleito pelo povo, sendo racista, espero k os eleitores desse deputado vejam isso...🤔🤔🤔",True
450,Somos todos Brasil! Lula aqui não tem vez! Psicopata,False
3521,Verdade! Quanta ingenuidade.,True
1499,"Mas, os mesmos, ainda votaram nesses crápulas!",False
3798,Sem palavras muito contundente,True
3373,Nunca duvidei. E avisei demais,True
1652,Ela é uma piada pronta!! ,False
245,Vergonha ! Globolixo sempre contra o governo,False
1062,Os racistas e facistas estão mordendo as costas e tendo calafrios de inveja....Que se cortem! ,False
282,Ele nao é gagá. Ele é fruto dessa sociedade misogina que aplaude qq merda q ele faz,False
3937,Parabens,True
3168,"Parabéns, professor!! ",True
3250,Não sabia que estavas em Poa! Se soubesse tinha ido te aplaudir. ,True
3498,"E você também...se esquerda voltar serás perseguida . Era momento de unir forças, mas é muito ego correndo nas veias de quem chega no poder. Assim fica difícil...",True
1636,Não entende bosta nenhuma e fica aí Lula livre vai comer pão com mortadela,False
4150,O povo não é mais burro. Você não está ouvindo seus eleitores.,True
2652,Maravilhoso! ,True
2137,Só podiam ser esses pulhas malditos traidores imundos ladrões,False
2270,Tem que criar escolas militares em todos Estados e municípios ..,True
2157,"Intervenção militar no STF, já",False
4440,Criança deveria estar na escola e não fazendo ativismo.,True
2489,É triste demais,True
2160,"Isso caso intervecao militar mesmo, se o bolsonaro nao fechar o congresso e o supremo os militares vao e prender tambem.",False
2869,Massa! ,True
3622,Vocês duas são iguais,True
4402,"Patrocínio da esquerda internacional , não tem fim a verba.",True
699,Nojo desse demônio,False
4408,Tanto faz. Bolsonaro Presidente!,True
1490,PT quadrilha unida,False
155,Eles fazem isso pq o salário deles está garantido no fim do mês. Esses vagabundos estão contra o povo trabalhador. Intervenção militar já no congresso e no STF.,False
1204,Só os trabalhadores burros e idiotas são a favor dele,False
4243,"Deputada, esses criminosos não podem ficar impune com esse ato de racismo e vandalismo. Com a eleição da milícia, a Câmara parece que abriu espaço para os marginais e delinquentes. INACEITÁVEL que o Foro privilegiado seja proteção para os CRIMINOSOS.",True
375,Que nível nojento chegou a imprensa esquerdopata. Tá na hora de descarregar processos em cima desses psicopatas,False
1124,Este é o lixo do lixo,False
4065,"99,9% dos políticos roubam, se todos fossem honestos alguns deles não estariam presos ou os advogados deles não sabem trabalhar... ",True
161,A petralha tá fudida,False
1925,"Essa pirralha, fantoche da esquerda não sabe nem o que diz, uma pobre criança sendo usada pelo establishment para dar voz às invenções infundadas do clima mundial, só sendo muito trouxa pra cair na conversa fiada destes hipocritas, a Time já escolheu como personalidade do ano de 1938 Hitler, que moral ela tem?",True
548,Tem que prender esse sujeito,False
2281,Lindos!,True
1154,Que merda é essa???,False
1261,"Já q é burro Bozo, peça alguém de confiança, não da família lógico, para interpretar o q vai assinar canalha",False
2616,Meu Deus!!! É isso o homem do bem? Misericórdia,True
3527,Eu votei no Bolsonaro .não em seus filhos,True
571,#CassaçãoMarcoFeliciano,False
142,"Que sirva pra esquerda, que foi a maior propulsora de fakenews nas últimas eleições...",False
2041,"Se for verdade, essa é a raça que deveria ser extinta do mundo.",False
3660,Deus esteja contigo deputada ,False
137,Esse traste pensa que o Brasil é o quintal da casa dele. Aff!,False
1469,Esquerda parasita lixo,False
4093,"Ser contra o filho dele tudo bem, se falou demais e deveria ter ficado calado ok. O que não pode é querer ver o pai dele cair, ser responsabilizado pelas palavras do filho. Elegemos Bolsonaro para reerguer o Brasil, e muitos que estavam do lado dele, por briguinhas estão se afastando, uns por causa dos filhos, outros por declarações, outros por cargos que não foram direcionados a eles. O fato é que o bem do Brasil deveria vir em primeiro lugar, e não o bem próprio. É melhor um bem coletivo em prol da população do que o bem individual. Mas para alguns é melhor ter razão do que paz!",True
747,Terrivelmente evangélico,False
2837,"O Brasil está no caminho certo, tem de ter uma atenção no sistema montado anteriormente, o congresso e parte do STF ainda está atrasando o Brasil",True
1273,Esse miliciano é uma peste!,False
2704,Nosso futuro Presidente da República #presidente2022,True
1608,Canalha!,False
1546,Pilantra,False
4331,"Deus tem propósito na vida do Lula . A missão faz parte até as dores . O povo precisava entender o que realmente é uma luta de direitos . Que não foi fácil essa briga para garantir esses avanços que tivemos . É necessário perder para entender e agradecer . Muitos acham que tem direito a casa , só pelo fato de ter direito na constituição. E esquecem que passaram décadas sendo feito de gado pela elite .",True
1488,O Brasil que você não é o Brasil de 1800 sua analfabeta.,False
220,Incompetente ela sempre foi!,False
3765," lamentável que ainda existam pessoas assim,pois somos todos irmãos.",True
3911,Parabéns ministro Fachin .,True
2774,A excelente globo mostrou diferente....,True
253,Se fodeu,False
2426,Seria um presidente de verdade,True
4305,Segundo o Datafolha o Hadad era o Presidente.... ,True
717,Pessoa horrorosa esse imbecil. Vai ter o retorno da lei ,False
2955,Lindíssima. ,True
716,"Pastor do diabo, nojento, dissimulado, arrogante ...🤮🤮🤮",False
3010,Ainda bem que tenho olhos e oportunidade para admirar tanta beleza.,True
762,"Esse é cristão, pero no mucho... homenzinho de bem, né?",False
2805,Vc é especial,True
2284,"Colégio militar deveria se estender pelo País: disciplina, Patriotismo, Cultura e ensino de qualidade!",True
14,Isso não passa de uma mera oportunista! #michelebachelet #oas não passa de uma múmia esquerdista ainda em atividade minha querida @carla.zambelli . Obrigado pelas informações de sempre ,False
2656,"Haddad vc é a minha opção de voto até pra rei do planeta! Se todos tivessem um terço das qualificações, educacao e empatia que vc tem, estaríamos no paraíso político...",True
1819,@gretathunberg lixo humano financiada por petróleo de países que tem ditador e o povo vive na guerra ou na miséria,False
3387,Quem votou nesta pérola deve estar felizzzzzz,True
3786,Que discurso! Sorte nossa ter vcs nos representando diante desse caos todo,True
3917,Até que enfim,True
3203,Vc merece! Parabéns!,True
4272,Cassação nele,True
3698,"Lamentável em pleno século 21 , não conseguimos combater literalmente o preconceito Racial",True
522,Moro coloca este bandido na cadeia por favor . Cadê os filhos dele que não apareceu pra encontrar o pai ?🤡🤡🤡🤡,False
712,Inferniano ,False
2980,"Em uma sociedade ainda racista, onde uma mulher negra não é vista como padrão de beleza, quanta representatividade. ",True
641,Os celulares dessas pessoas devem de terminar tudo com 666. Só a serviço da besta. Volta Jesus!,False
211,#globolixo,False
4237,"Repugnante, absurdo o que esse deputado fez, tem que olhar pra trás e vê como foi fácil a chegada dele aonde encontra_se hoje, mas não é a mesma oportunidade oferecida ao negro, educação, saúde, um lar, um, um bom emprego, se eles nunca tiveram irão ficar sempre atrás, consciência de o negro tem que ser tratado por igual, com as mesmas garantias e direitos.",True
357,Ainda bem q nos livramos disso ,False
3750,Parabéns Deputada Benedita excelente discurso e pratica.Todos contra o racismo.,True
2417,Não existe capitalismo sustentável pois ele depende de crescimento infinito que lida com recursos finitos. Greta está corretíssima,True
3210,Parabéns! ,True
1685,Agora a meta é prender a família miliciana e de brinde o 🦆!,False
3569,"Exatamente , é o que acho.",True
4176,Eles fazem perguntas capiciosas e ele cai feito.um.bebe..,True
2092,"Intervenção militar no STF!!!!! Urgente!!! Presidente precisa caçar esses canalhas traidores da Pátria, não há outro jeito... Senão essas escórias não vão aprender que existe justiça de verdade e eles estão sujeitos à ela.",False
3073,Muito bom! Orgulho!,True
2647,Amigaaaa vc arrasa @morgadoisa,True
2475,Parabéns Leda vc esta fantástica!,True
1979,"Quem se importa com isso qdo nosso desemprego ainda está alto? Realmente é uma pirralha metida a certinha. Oq precisamos é foco no desenvolvimento interno, geração de empregos, desburocratização, corte de gastos do governo, mais saude e mais educação!!!",True
2245,Porque sera que ela diz ter pena? Se analisar bem isso pode ser visto como uma ameaça.,True
3511,VERDADE,True
2133,"Marginais, gente suja. Deveriam ser expulsos do país!",False
2003,Dilma jumenta,False
377,Não gostei do teatrinho dela.,False
3831,Jesus Ressuscitado está no comando !,True
1094,Bolsonaro é uma vergonha!,False
2036,Dilma Rousseff só fala merda ,False
4325,Lula presidente,True
474,Infelizmente aínda existem pessoas cegas que não enxergam a verdade e querem que esse crápula volte ao poder pra terminar de destruir o país porque o que ele já fez não foi suficiente pra eles acordar glória a Deus pela vida só Bolsonaro que ele conserve o com muita saúde pra que cada dia mais ele mude essa trajetória do país,False
17,Deve ter pena dela quando descobrir os podre dela essa imoral,False
1847,Ta jogando sujo Sra Joice!!!,False
1080,"Qual é o mérito farroupilha? Porongos? Até o véio da havan ganhou essa medalha, qual é o critério para recebê-la?",False
2712,"Quanta intelectualidade, cultura e inteligência em uma única imagem. 🤗",True
1739,Você acha mesmo que os investidores irão deixar de investir por que Bolsonaro chamou essa abestalhada de Pirralha??,False
1076,Parece q tudo é ruim a menos q tenha um negro ou um lgbt no meio,False
3444,Exatamente!! Não acrescenta nada!!,True
2438,Não me arrependo nunca se ter votado em vc.,True
2830,PRESIDENTE ético responsável e humano Patriota defender verdadeiramente o povo brasileiro  JAIR MESSIAS BOLSONARO ÉS ORGULHO DA NOSSO POVO BRASILEIRO TRABALHOR DO BEM ,True
516,"Vagabundo, safado! ...incentivando o vandalismo. ",False
3154,Parabéns professor,True
4121,"Ah , não creio não !! Nós povo q votamos no Bolsonaro , só o fizemos pq queremos ordem em nosso país . Tirar , limpar os petistas do poder . Sabíamos q não seria nada fácil . Por isto , se precisar , tem mesmo q endurecer .",True
1724,Essa PIRRALHA É MASSA DE MANOBRA E ponto final,False
2696,esse é o Presidente que o Brasil precisa!!!,True
4011,", mais uma p thurma dos lisos q votaram nele",True
2863,"Nós vamos respirar forte,a economia vai melhorar,tenho fé em Deus e em nosso presidente.",True
2043,Bota tudo em uma jaula!!!!! Bando de louco!! Gente demente. ,False
1825,"É uma inocente útil ,pirralha vai lutar pela liberdade daquelas meninas ,são obrigadas a casar com 8 anos e morrem arrebentadas cadê a ONU ,Greta ,artistas super star e acabar com a fome na Venezuela ,África ,parem de ser hipócritas ,ela é usada pela esquerda Soros ,acorda Joice",False
1869,"Não consigo entender a escolha dessa guria, só reclama,não aponta e não produz nada",False
615,Que do Cara do mal. !!!!,False
1402,Some da mídia Joice Vc é ridicula,False
749,Que horror!!! Cruzes!!!,False
2660,Melhor ministro da Educação que esse país já teve Fernando Haddad ,True
4419,Grandes isso,True
73,Eu que tenho pena dessa mulher feia e de um caráter duvidoso.,False
3422,"Fico pensando como povo se deixou enganar assim,e cada vez que ele tira alguma coisa de nós tem gente que ainda aplaude 🤢",True
4360,A minoria rica é bem organizada e se reúnem secretamente. Lucram muito com essa política exclusiva deles,True
3542,Palavras firmes e sensatas enquanto você concorda com ela. Depois diz que está fora da realidade. Igual com o Olavo de Carvalho.,True
2956,Eu considero tão desnecessário esse concurso! Mas representatividade foi importante!,True
4124,"Cidadão de bem agradece, elegemos @jairmessiasbolsonaro para colocar ordem no país e não ficar mais com esse mimi... Cidadão de bem será o beneficiado!!",True
4332,Mas continuam perseguindo Lula,True
2212,Hipocrisia!,False
1759,Cala a boca sua pirralha !!! ,False
1378,"Esse rapaz só me recorda camarão, a merda tá na cabeça",False
3061,"Parabéns,merecido!",False
4314,"Verdade, domingo teve um show da Unilever em Candeias/ Pernambuco# a multidão cantava Lula livre! E olhe que a prefeitura é Bolsonaro.",True
3454,Cuidado porque óleo e água não se mistura... quem ficar em cima do muro só vai assistir...,True
1958,Essa pirralha não estuda ????,False
1780,LA GRETA QUE LA PARIU,False
3778,Parabéns companheira,True
727,Esses aí dorme todo dia no colo do capeta! Jesus nao tem nada com essa corja nao.,False
4343,"Me nota, crush ",True
241,#globolixo,False
4351,Manda Lula andar na Paulista kkk,True
3177,Maravilha,True
4105,"Cara brasileiro é fodah mesmo, a família Bolsonaro tem que se blindar ! Em provérbios diz que Deus abomina quem causa dissensão entre irmãos zzzz eu brigo com minha mãe e depois estamos sussa , não é diferente com eles , caraca quanta cobrança !!!!! Bolsonaro sabe como cuidar do próprio filho não acham?? Aff",True
3619,"Verdade , é tudo que os inimigos querem",True
2275,Que fofos,True
1713,Essa menina não tem família...desde pequena sendo induzida a falar bobagem,False
3354,Absurdo,True
2859,A caixa e o BB tinham que lançar o cartão de crédito e débito saindo do domínio do Visa e Rede card,True
3327,PARABÉNS HADDAD!,True
4031,Pra quem votou nisso. Tb contribuira para isso.,True
459,"Nunca deveriam ter soltado esse marginal , inimigo da pátria",False
1218,Familicia destruindo os direitos do trabalhador...,False
4472,@joicehasselmannoficial o problema é esse quando o brasileiro não deixar e não permitir ninguém falar do nosso país. O presidente tem toda a razão e você ainda apoia isso. Por favor!! Porque essa “pessoa “ não se incomoda com a Australia em chamas a semanas ?,True
441,Louco de pedra. Tem que voltar pra cadeia URGENTE.,False
288,"Como pode ser TÃO PODRE, TÃO RIDÍCULO?!?!",False
1611,"Fachin Tmj, coloca este bandido na cadeia",False
793,Ainda bem que ele eh fervoroso evangélico  eh hipocrisia que se chama ?,False
3125,Parabéns Professor ,True
2067,"Essas pestes não valem nada, não são brasileiros ",False
3586,Ao contrário de vc ,False
769,Maldito desgraçado “pastor” de merda. Esse há de queimar no fogo do inferno que ele faz na Terra.,False
3514,Concordo plenamente os filhos do Presidente deveriam ser mais inteligente Será que não percebe que com isto só atrapalham o pai e é isto que os inimigos querem,True
2691,Uaaaauuuuu,True
289,Dá nojo!! 🤢,False
3606,Será que o filho está fazendo isto pra prejudicar o pai,True
1281,"Depois q esse verme sair , pode revogar essas merdas q ele tá fazendo com o povo?",False
2564,Força Ministra ...,True
3893, Esse Ministro Fachin e um homem de caráter ímpar parabéns,True
3162, bom dia meu futuro senador,True
2146,A cara da besta!!!,False
71,"Hipócrita,vai procurar tua turma. O BRASIL não precisa da tua pena.",False
3461,"Tá feio.mesmo, e eu era sua fã. Lhe admirava muito. E agora?",True
1864,Piralha do ano !! Vai pra escola para ser alguém por conta própria em vez de ser fabricada pela mídia mundial,False
665,Um cara desses não morre pq o diabo não quer concorrência,False
2373,Lula livre,True
20,Falsa!!!! Que nem nota de $30!!!!🤪🤪🤪,False
1201,Toma pobre trouxa! ,False
2655,Estamos junto,True
330,"Nojo!!!! Mas a família tradicional brasileira adora, não é? Muita hipocrisia!!! 🤮🤮🤮",False
2010,Entrevistar uma anta dessa!,False
3810,Que maravilha!!!,True
4048,Isso é roubar mais o trabalhador brasileiro!,True
2250,🤔Porque será? 🤷,True
3526,Aquele que pode fazer o bem e não faz já pecou,True
465,#lulanacadeia,False
4155,"Acham q a gente é besta!Se vissem o vídeo todo, não ficariam distorcendo a fala do @bolsonarosp sempre distorcem ou descontextualizam",True
3826,Ministro tu és um cidadão descente pois não se deixa levar por blandiciosos. Parabéns!!!,True
4313,Lula nosso futuro presidente ,True
1987,"Joice, você é muito baixa, covarde e injusta!!!! Sua pessoa não é digna!!!!!",False
3442,"O que fortalece mesmo à esquerda é: pessoas consideradas braço direito do Presidente, fazer o que fazem. Isso sim da pano para manga. O resto é desvio de assunto: Delação Palloci denúncia de pagamento de R$ 500.000,00....",True
1309,"O sua doente, se ele sancionou a lei foi por que vocês criaram a lei e foi aprovada no congresso, então deixa de ser hipócrita o doente!",False
1711,"Joice é triste ver uma pessoa como vc que tinha realmente futuro na política. Me parece que vc cortou os pulsos (suicídio politico) , como não morreu agora tenta tomar chumbinho. O que há com vc ? Parece que a sua vaidade está afetando o seu raciocínio, e esse papo de direita equilibrada, racional não cola, vc não percebe? Ser líder de um partido que vai quebrar e que antes do Bolsonaro não era nada. (Não tenho heróis policitos).",False
2912,"Negra, de cabelos curtos, com uma fala emponderada... Ela é linda!! Deu de padrãozinho e misses sempre iguais! Toda mulher pode ser linda!",True
1477,#ForaFascistas,False
1420,Sua estúpida qual tua revolta qd o Humberto amecou.,False
3655,"Estou contemplado com a fala da Dep. Benedita da Silva! Simbolicamente somos açoitados todos os dias por causa do Racismo Estrutural. O Maranhão clama por justiça, contra a perda de nossos direitos. Precisamos ser maioria nos espaços de poder para fazer a Lei ser cumprida.",True
976,🤣🤣🤣🤣#joicetraidora,False
4163,"Tudo é uma questão de interpretação, nesse caso quem interpretou a fala tem interesse em denegrir a família Bolsonaro. E qualquer coisa que ele fale, vão sempre distorcer, porque são contra o governo. Não querem entender isso?",True
1793,Pirralha é pouco é uma idiota,False
3688,Parabéns guerreira!!!,True
4240,"Imediatamente abrir um processo de cassação desse deputado por falta de decoro parlamentar, destruição do patrimônio público e crime de racismo!",True
4475,Time perdendo a credibilidade,True
2429,"Poderíamos te ter como nosso presidente. Se dependesse de mim, estaria lá. Infelizmente o povo fez essa lamentável escolha.",True
2484,"Amo a Leda, ela é incrível! Grande profissional!",False
883,"Gente, para que ta dando vergonha. Não defendo nenhuma das duas, não elegi nenhuma das duas, mas respeitem-se pelo amor!!! E vão trabalhar por quem elegeu vocês. Esses mimimi ta nojento!",False
692,Feliciano é um dos políticos mais nojentos da atualidade.,False
672,Cara de pau. Covarde. Isso é pastor do capeta?,False
1241,FDP,False
3368,Porque não tira mordomias de políticos e militares?,True
1118,"Querida Gleisi Hoffmann,infelizmente o nosso povo está acostumado a ser manipulado ,seja na política,na religião,em casa ou no ambiente de trabalho,mediante todas as provas de que esse é o pior presidente que o Brasil já teve( pois consegue ser pior até dos que presidiram na época da Ditadura) , ainda assim esse povo calhorda o chamam de meu Capitão, de Mito, enquanto que eu peço desculpas ao Diabo se o chamo de Demônio",False
735,Vergonha!,False
4173,Os filhos tem que deixar o pai trabalhar em paz. Será que dá pra ficar calados. É deixar o barco andar sem a interferência deles. Pelo o amor de Deus. Deixa o homem trabalhar.,False
2879,Maravilhosa em todos os sentidos!,True
3583,Neste caso tb concordo!,True
903,Um horror esse Ser traidor de uma Nação por arrogância e egocentrismo🤮,False
2231,"Cretinos, falam em democracia, mas usam dos meios mais sórdido pra derrubar um governo eleito democraticamente, sem se importar com as consequências para o povo brasileiro.",False
205,Isso é um arrastão? ,False
4116,"Inclusive eu vivi o AI-5 de 1964, e digo que não vi nenhum exagero por parte das FFAA com os brasileiros trabalhadores. Se houve reclamação e houve, foram dos baderneiros.",True
2164,"O Brasil comum, sem foro privilegiado, não acredita em Congresso Nacional e Judiciário, principalmente neste tal STF. São muito cara de pau.",False
1934,Acho que a deputada faz parte do fã clube da pirralha...,False
3375,Eu avisei.,True
1287,EU AVISEI AOS BURROS E JUMENTAS QUE VOTARAM NESTE LOUCO ,False
3371,Eu avisei!!!,True
2024,Isso é um boçal desqualificado.,True
2319,Que lindussss,True
2448,Apoio sim,True
189,"Bla bla bla, não me convenceu ",False
1232,"Milicianos a bordo, pó a jato",False
263,A Globo é um.lixo hoje falou o tempo todo acusando o Bolsonaro..Cadê os 19 governadores da esquerda do Nordeste??,False
2961,"Muito merecida linda, inteligente, humilde e agr miss",True
1998,Patética ,False
4153,"E vocês dando munição pra esquerda, ou será que sempre foram e se camuflaram na época da eleição, vestindo a camisa Bolsonaro ?? A inveja mata!",True
3296,Parabéns meu presidente!,True
3497,Duas tarifas. Abram os olhos e vigiem elas de mais perto.,True
4422,Bolsonaroooooooooo,True
2781,AVANÇA BOLSONARODEUS ESTÁ NA FRENTENÃO OLHE PARA OS ADVERSÁRIOS PQ DEUS VOS DARÁ MUITAS VITÓRIAS EM NOME DE JESUS CRISTO AMÉM EU ACREDITO NA MELHORIA DO BRASIL,True
1392,"Agora essa nova esquerda light quer calar os filhos??? E o pai também será??? Gente asquerosa, invejosa e que só pensa no poder pelo poder, não ta nem ai pro país! Sou Bolsonaro e família sim, desses tipinhos aí o país ta cheio e deu no que deu até agora!",False
4283,Mulher retada ,True
3213,Chic professor!,True
3058,Parabéns !professor.,True
1156,É pilantra.,False
2370,"O mercado sempre reage a essas movimentações políticas, no caso procurem sobre a queda da bolsa Argentina e a taxa de juros.",True
1220,Que nojo. ,False
3018,Debater padrão de beleza tbm é ato político... Bjs,True
3501,Vamos nos unir para continuar vencendo,True
2102,VERGONHA,False
1843,"É pirralha msm,a propósito vc está adorando tudo isso né...",False
1736,eu so queria saber porque do divórcio do presidente que vc @joicehasselmannoficial babava ovo !,False
91,Colonialista di merda,False
2744,Ela só tá colhendo o que plantou,True
51,Falsa!!!,False
59,"Pena do Brasil??? O qué será que pensa essa corrupta, tentando dar uma de pessoa íntegra, correta, quando não passa de uma vigarista! 🤔",False
1270,"Eu não sei o que é pior, saber dos abusos do atual presidente ou ter pessoas ainda defendo uma cara desse! Sei não viu! Esse povo é doente! 🤦🤦🤦",False
3699,"Palavras corretas Benedita, abaixo o racismo, é preciso no dia da consciência negra temos consciência humana parabéns Benedita",True
1517,"Cabra bom de peia esse VOMITEI.Tapa na cara ele vai levar do povo em breve nas urnas, quem viver vera!",False
2035,ATENÇÃO AOS BOZOLOIDE DE PLANTÃO 🤣🤣🤣🤣🤣. TIRANDO SARRO DA DILMA,False
3570,Não acho não só enche de orgulho cada cidadão brasileiro ao ver um filho defender arduamente o seu pai.,True
1516,Ptistas Lixos ,False
323,"Perturbador, asqueroso, ridículo.  #nãopassarão",False
3854,Parabens Fachin.,True
1474,Mulher chata insuportável,False
1973,"A Time devia colocar como personalidade do ano as crianças que são vítima de casamento precoce e morrem na primeira relação sexual por inúmeras perfurações internas mais e mais fácil colocar o que bem lhe convir o presidente está certo e uma pirralha sim e deveria estar aprendendo que o mundo inteiro está sendo destruído principalmente pessoas,,,,deviam observa os peixes grandes.....",False
3142,Parabéns! MEU FUTURO PRESIDENTE.,True
4302,Verdade!,True
4317,Piadista,True
1916,Pirralha!,False
2465,Aguardando ansiosamente.,True
1199,Impeachment do presidente urgente e toda a corja URGENTE. ,True
3652,So negros morrem no Brasil? Bandido nao escolhe cor!,True
194,O gado baba de ódio por não terem tamanha sensatez!! Ótimo ver o gado convulsionando!,False
2514,Que vontade de dar um abraço nos dois! ,False
3920,Parabéns PGR pedido negado ,False
3985,Este cara vai acabar com o Brasil,True
2147,"Quero ver esse cabra nordestino, velho e Barbudo, tomando cachaça no acampamento e claro casado novamente!",False
870,Aproveite a nave e vai p inferno! Leva seu amigo junto,False
1587,"Porque o resto do STF, vão morre pela própria mão do povo que não aguenta mais tanta corrupção ",False
2419,Adoro essa menina!,True
1187,"Tomem trouxas , trabalhominions",False
2286,Lindo e esses baixinhos,True
3392,"Restam dúvidas sobre o trabalhador que vai ser afetado, pois é como se nada estivesse acontecendo nesse País!",True
2412, mas que soco no cranio dos inconscientes,True
1,Comunista safada...,False
251,Kkkkkkkkk GloboLixo ja virou chacota!,False
2039,Bando de vagabundos... bandidos..... cretinos.....afff que ódio...,False
1971,Mais ela e mesmo uma pirralha e daí ? Mau intencionada e mau informada,False
3577,"Para Joice, tenho certeza que você entendeu a fala dele.....",False
3744,VIVA BENÊ!!!,True
4047,Bolsonaro 2022,True
2015,"#MoroCriminoso #MoroFarsante #MoroMentiu Moro, Dallagnol e Bolsonaro traidores da Pátria #Moronacadeia Bolsonaro governo da Morte, apologia a tortura, ao crime, racismo, Fake News, homofobia , prática crime contra a humanidade #ForaBolsonaros #Cassação do Bolsonaro já #NovasEleições presidenciais Já #LulalivreJá Todos pra rua em defesa de Lula e da Democracia brasileira O POVO UNIDO JAMAIS SERÁ VENCIDO GREVE GERAL INDETERMINADA JÁ ATÉ SOLTAREM LULA",False
3209,Parabéns professor  tudo poderia ter sido diferente...no RS os professores estão sendo massacrados...,True
4367,Datafolha é aquela que pertence a Falha de São Paulo? Entendí !!,True
3503,O cara falou como se age nessas situações...,True
293,Homenzinho de última!,False
1375,Cala boca Magda 🤦‍,False
2706,Você é o presidente que eu gostaria de ter!,True
1977,"Acho que não vou nem dormir hj, preocupado com essa pirralha, vai fazer algo proveitoso e esquece o Brasil. Joice para de dar mídia pra essa sem noção.",False
1091,Demônio,False
4139,"Difícil é saber quem conversa mais bobagem, você ou Dudu!!",True
3948,Até que enfim.,True
4216,"Seria um SONHO , se eu pudesse pegar suas mãozinhas , as mãozinhas do coleguinha , e fizesse vocês pedirem desculpas um ao outro , darem um abraço e voltarem a brincar no pátio...",True
3610,"Você tem toda razão... infelizmente, o próprio filho, o maior inimigo do pai!!!",True
2461,Triste!,True
3402,Nenhuma dúvida.,True
3170,Lula livre homem voto no Lula,True
1610,Bem feito seu rato,False
2722,Acertivo!,True
3971,A prisão do lula .só o deixou mais inteligente .leu vários livros ,True
2990,"Exatamente, apesar de ser um concurso sem o menor valor necessário para o engrandecimento da sociedade. Ter uma mulher negra, com o cabelo dela, como a mulher mais bonita do mundo. É foda pra caralho! ",True
2376,@manueladavila. Aguenta mulher comecou agora kkl meu presidente,True
3281,parabéns nosso futuro presidente,True
715,Meu Deus onde vamos parar com essa quadrilha ?,False
