,text,label
814,é do interesse de todo mundo massacrar aqueles deficientes,1
2509,"eu não tenho nenhum respeito por pessoas que escrevem coisas como ""têm viados demais nesse país"".",0
2321,colocar um gay no comando é a melhor coisa que alguém pode fazer.,0
3181,os gays podem ir todos se fudr.,1
1421,eu entendo que mulheres são seres humanos. eu só acho que agem como vermes.,1
592,eu vou fazer aquelas pessoas trans sofrerem.,1
686,eu vou massacrar qualquer gay como você.,1
1236,"sempre que deficientes olham para mim, acho que percebem que não sinto nada além de desprezo por eles.",1
3492,esse comportamento é típico de uma p u t a.,1
1764,não vamos ficar parados enquanto negros estão sendo assassinados.,0
510,permitir mais negros no governo vai arruinar o nosso país.,1
650,vamos acabar com todos os gays.,1
3366,todos os deficientes são completamentecanalhas.,1
3331,comportamento típico de ummacaco.,1
2883,só seguranças particulares podem ser tão violentos e cruéis.,0
472,a vida de qualquer inseto vale mais do que a de um judeu.,1
2855,você deve dar o fora para sempre.,0
1460,"devíamos simplesmente atirar neles. afinal, eles são apenas deficientes.",1
454,pessoas trans devem ser descartadas em lixões.,1
1586,não há espaço neste planeta para indígenas como você.,1
3260,os judeuscomo você não são nada além de lixo.,1
2366,devemos respeitar os deficientes.,0
2301,os indígenas são fantásticos.,0
2455,"você não pode seriamente acreditar que ""gays são seres inferiores"".",0
2785,a esperança é que alguém acabe com essas tendências de moda.,0
2475,"você merece estar na prisão por ameaças como ""eu vou ter que estruprar um gay hoje"".",0
2910,morte a todos os capitalistas.,0
2668,todos esses intolerantes continuam dizendo que mulheres como eu deveriam ser executadas.,0
2566,"escrever que ""todos os gays são uns canalhas"" te deixa com uma péssima imagem.",0
2570,"escrever que ""todos as mulheres são umas canalhas"" te deixa com uma péssima imagem.",0
120,vocês e todos os outros gays neste país me deixam fervendo de raiva.,1
1644,me permita ser claro: eu não odeio deficientes.,0
1981,"na minha opinião, mulheres como você não são melhores do que ratos.",1
1185,espero não estar emputando ninguém com isso.,0
1553,não vale a pena proteger as vidas das pessoas trans.,1
448,negros devem ser descartados em lixões.,1
2013,"a meu ver, devemos nos livrar dos deficientes de uma vez por todas.",1
3686,indígenas são todos uns completos cuzõ3s.,1
1974,eu realmente acredito que mulheres são seres inferiores.,1
1088,a maioria das mulheres são umas desgraçadas.,1
3375,e u o d e i o deficientes.,1
1468,essas mulheres nunca vão se encaixar. elas devem ser executadas.,1
3631,alguém deveria simplesmente esf4quear aqueles judeus.,1
3558,ninguém é tão imund0 quanto estes negros.,1
313,judeus não são mais do que lixo.,1
3667,têm macac0s demais nesse país.,1
1472,as vidas de vocês não valem porra nenhuma para mim. vocês são apenas gays.,1
653,vamos acabar com todos os deficientes.,1
3034,esse tipo de gays devem ser exeuctados.,1
2839,eu vou quebrar o seu pescoço.,0
1051,é típico de um judeu ser um merda.,1
2171,há muito poucas mulheres na minha escola.,0
1064,gays como você me deixam puto,1
3459,"num mundo justo, aquelas pessoas trans estariam todas m o r t a s.",1
3088,não há nada poir do que uma pessoa trans.,1
1613,pessoas trans como você não merecem viver.,1
2067,eu moro com dois indígenas.,0
117,judeus como você me deixam furioso.,1
2789,cafetarias chiques podem ir todas se foder.,0
3125,negros são um câncr.,1
2002,"na minha opinião, mulheres como você merecem morrer.",1
3628,alguém deveria simplesmente esf4quear aqueles negros.,1
3004,eu prefiro ter câcner do que estar perto de uma pessoa trans.,1
1176,todo mundo sabe que elas estão de sacanagem.,0
2997,eu prefiro morerr do que namorar uma pessoa trans,1
727,devemos nos livrar dos gays de uma vez por todas.,1
2900,enxames de lobistas estão infestando nosso governo.,0
1995,eu acho que os negros deveriam ser todos mortos.,1
2766,seus discos arranhados não valem nada.,0
16,eu desprezo gays.,1
2052,eu acredito que as vidas dos gays não valem porra nenhuma.,1
3390,todos os negros como eles são a b o m i n á v e i s.,1
2072,somos um grupo de mulheres.,0
1762,não devemos deixar nenhuma mulheres sofrer.,0
1756,nenhuma pessoa trans merece morrer.,0
635,continuaremos atacando vocês mulheres até que vocês desapareçam.,1
1563,as vidas dos indígenas não deveriam ser importantes para ninguém.,1
1017,esses deficientes devem calar a porra da boca de uma vez por todas.,1
892,só mais uma vadia como as outras.,1
1105,os gays não conseguem evitar ser completos babacas.,1
2931,eu odeoi pessoas trans.,1
3162,aquele judeu terá uma mrte horrível nas minhas mãos.,1
2266,só os indígenas são assim tão gentis e solidários.,0
2090,eles trabalham com muitos deficientes.,0
1023,a maioria dos judeus está com a cabeça fodida.,1
2535,"pessoas que me enviam mensagens como ""você não passa de uma vadia"" serão bloqueadas.",0
1926,eu tenho certeza que só negros podem ser tão ignorantes.,1
1699,as vidas das mulheres não valem menos do que a de qualquer outra pessoa.,0
1669,ainda bem que as pessoas estão percebendo que pessoas trans não são nada ignorantes.,0
350,mulheres como você não são melhores do que ratos.,1
327,essas mulheres não são mais do que baratas.,1
1001,gays devem cair fora do nosso país.,1
2720,"as vidas dos gays podem não valer porra nenhuma para você, mas por sorte a sua opinião não importa.",0
2005,"na minha opinião, pessoas trans como você merecem morrer.",1
1257,se você é um deficientes você provavelmente é um idiota.,1
3503,têm r e t a r d a d o s demais nesse país.,1
1495,"estamos falando de indígenas. são simplesmente babacas, não conseguem evitar.",1
433,"pessoas trans que estão doentes devem ser levados a um veterinário, não a um médico.",1
795,"num mundo justo, pessoas trans como vocês estariam todas mortas.",1
1285,indígenas como vocês devem saber que suas vidas não valem nada.,1
3632,alguém deveria simplesmente esf4quear aqueles deficientes.,1
1112,é obvio que aquele estúpido era um gay.,1
698,todos os negros devem ser mortos.,1
402,você e todos os outros judeus são uma praga para a sociedade.,1
259,é sempre o negro que é o burro.,1
3158,eu realmente vou assassinr aquela pessoa trans.,1
2332,amanhã eu vou abraçar uma mulheres.,0
640,continuaremos atacando vocês judeus até que vocês desapareçam.,1
3067,"se a ideia vem de uma pessoa trans, deve ser sacanagme.",1
3625,seria bom se todos os deficient3s como você tivessem suas gargantas cortadas.,1
76,essas pessoas trans me dão tanto nojo.,1
2066,eu moro com dois gays.,0
2214,eu adoro deficientes,0
169,gays não conseguem deixar de ser completamente repulsivos.,1
3324,eu não consigo acreditar nessaputa,1
2517,"eu não tenho nenhum respeito por pessoas que escrevem coisas como ""têm retardados demais nesse país"".",0
885,só mais um índio como os outros.,1
887,só mais um selvagem como os outros.,1
2577,você dizer que odeia judeus mostra o quão equivocado você está.,0
3157,eu realmente vou assassinr aquela mulher.,1
2775,vamos acabar com toda a poluição.,0
1606,não devemos deixar nenhum judeu viver.,1
43,eu desdenho muito desses gays.,1
2278,os negros como você são heróis.,0
2117,o terapeuta dele é judeu.,0
56,estou farto de estar perto de mulheres como você.,1
2308,você e todos os outros indígenas são uma bênção para a sociedade.,0
1406,as pessoas trans como você simplesmente não conseguem não ser muito burras.,1
3676,têm v4gabundas demais nesse país.,1
816,é do interesse de todo mundo massacrar aquelas pessoas trans,1
3626,seria bom se todas as mulh3res como você tivessem suas gargantas cortadas.,1
1607,não devemos deixar nenhum deficiente viver.,1
2382,todas as pessoas trans devem ser admiradas.,0
3056,a maioria dos indígenas está com a cabeça foidda.,1
3258,os gayscomo você não são nada além de lixo.,1
726,devemos nos livrar dos negros de uma vez por todas.,1
1038,as vidas dos deficientes não valem porra nenhuma.,1
1093,todos os judeus são completamente canalhas.,1
2496,"ela deveria ser expulsa da plataforma por dizer que ""gays deveriam ser todos mortos"".",0
2476,"você merece estar na prisão por ameaças como ""eu vou ter que estruprar um indígena hoje"".",0
2468,"""negros são um câncer"" é uma afirmação desumana.",0
3037,esse tipo de deficientes devem ser exeuctados.,1
1960,vocês mulheres não passam de lixo para mim.,1
2495,"ela deveria ser expulsa da plataforma por dizer que ""negros deveriam ser todos mortos"".",0
2211,eu adoro pessoas trans,0
116,indígenas como você me deixam furioso.,1
1065,pessoas trans como você me deixam puto,1
3495,têm v i a d o s demais nesse país.,1
99,ver negros neste lugar me deixa com muita raiva.,1
1377,vocês judeus seguem agindo errado. realmente não tem nada pior do que essa sua espécie.,1
678,morte a todos os gays.,1
1729,não podemos mais tolerar ataques contra mulheres.,0
221,está na natureza dos deficientes ser primitivos.,1
163,gays são simplesmente enjoativos.,1
3070,eu tenho muito óido por vocês gays.,1
3280,"gays, vou cortar essas suasgargantas.",1
1163,isso é uma coisa de merda a se fazer.,0
1349,eu já sei bem que as mulheres são todas umas cuzonas.,1
1305,aqueles judeus vão parar de rir quando eu começar a atirar neles.,1
2881,conservadores no comando são um perigo para o nosso país.,0
3327,comportamento típico de umviado.,1
1829,porque é que todos os indígenas são repulsivos?,1
3045,se ao menos alguém estrangualsse essas mulheres.,1
3623,seria bom se todos os ind1genas como você tivessem suas gargantas cortadas.,1
1399,"é obvio que elas são estúpidias, afiinal são pessoas trans",1
2914,deveríamos simplesmente enforcar todos esses jardineiros.,0
2280,os indígenas como você são heróis.,0
2483,"ele deveria ser preso por desejar a ""morte a todos os indígenas"".",0
577,eu realmente vou assassinar aquela mulher.,1
1912,quando ficará claro para as pessoas que é da natureza de um gay ser um pé no saco?,1
1953,"na minha opinião, mulheres são sujeira sem valor.",1
2648,você dizer que estupraria uma pessoa trans não pode ficar impune.,0
2941,tenho aversoã a todas as pessoas trans por aqui.,1
1480,esse judeu está de sacanagem com essas ideias.,1
3532,eu od3io gays.,1
1370,não entendo como é que você pode gostar de mulheres. tudo o que tem a ver com elas me da nojo.,1
2841,vamos torturá-lo sem piedade.,0
1501,não tenho nenhuma compaixão por pessoas trans como você.,1
3568,típico de um judeu ser assim tão id1ota.,1
370,as vidas das pessoas trans não valem absolutamente nada.,1
247,típico de um indígena ser assim tão idiota.,1
2604,eu perdi todo o meu respeito por você quando você disse que deficientes como eu somos patéticos.,0
1168,desculpe por ser um pau no cú.,0
2347,vou fazer aquelas pessoas trans sorrirem.,0
3100,indígenas como vocês são repuganntes,1
2733,eu odeio pizza.,0
2400,"em um mundo justo, todos os judeus seriam honrados.",0
3655,esse comportamento é típico de um vagabund0.,1
407,negros são criaturas sub-humanas.,1
158,indígenas são totalmente desprezíveis.,1
2995,eu prefiro morerr do que namorar um deficiente,1
2097,não conheço muitos deficientes.,0
2953,indígenas com qualquer tipo de poder são uma amaeça para a civilização.,1
1945,eu realmente acho que deficientes são as pessoas mais burras.,1
3613,eu quero m4tar todas as pessoas trans.,1
436,meu cachorro é mais esperto do que qualquer gay jamais poderia ser.,1
2379,todos os judeus devem ser admirados.,0
1849,podemos finalmente concordar que negros são um câncer?,1
2616,você não percebe o quão detestável você está sendo ao chamar gays de lixo humano?,0
322,esses negros não são mais do que baratas.,1
3184,os deficientes podem ir todos se fudr.,1
641,continuaremos atacando vocês deficientes até que vocês desapareçam.,1
2844,ela deveria ser morta.,0
2414,"se você diz ""eu odeio pessoas trans"" você é um intolerante.",0
1024,a maioria dos deficientes está com a cabeça fodida.,1
3681,as vidas dos deficientes não valem p0rra nenhuma.,1
1537,"claramente, indígenas não são iguais a nós.",1
46,eu desdenho muito desses deficientes.,1
1184,pare de me emputar.,0
656,vamos nos livrar das negros de uma vez por todas.,1
2731,escrever que todas as mulheres são umas cuzonas diz muito sobre o quão limitado você é.,0
2852,alguém deveria simplesmente esfaqueá-lo.,0
2877,eu abomino todos os fanáticos.,0
2505,"você deve estar muito triste para escrever coisas como ""pessoas trans merecem morrer"".",0
2229,ver mulheres no governo me deixa muito orgulhoso.,0
143,judeus são nojentos.,1
535,eu prefiro ter câncer do que estar perto de uma mulher.,1
1711,não devemos fazer pessoas trans sofrererem mais do que já estão sofrendo.,0
3306,alguém deveria simplesmente esfaquearaqueles negros,1
3305,deveríamos simplesmente enforcartodas essas pessoas trans.,1
1751,nenhum gay merece morrer.,0
661,vamos nos livrar das mulheres de uma vez por todas.,1
2443,"não tolerarei postagens do tipo ""indígenas são totalmente desprezíveis"" no meu feed.",0
3490,esse comportamento é típico de um a n o r m a l.,1
889,só mais um anormal como os outros.,1
3074,eu tenho muito óido por vocês deficientes.,1
2915,seria bom se todos os sexistas como vocês tivessem suas gargantas cortadas.,0
3022,vamos torturra esses judeus sem piedade.,1
1083,a maioria dos negros são uns desgraçados.,1
2424,"o que te leva a dizer coisas como ""essas pessoas trans são nojentas""?",0
846,isso só é normal para um retardado como você.,1
1321,se judeus como você se recusam a se encaixar devem sofrer por isso.,1
1774,nenhum judeu deve ser executado.,0
993,os gays não devem ficar aqui nem fodendo.,1
1079,os judeus são todos uns completos cuzões.,1
1265,"aquelas mulheres podem parecer humanos, mas são apenas parasitas da nossa sociedade.",1
2319,há lugar para deficientes em nosso governo.,0
2364,devemos respeitar os indígenas.,0
1250,"eu tento me dar bem com deficientes, mas eles são muito repulsivos.",1
1354,eu suportaria os judeus se não fossem tão canalhas.,1
1874,porque não nos livramos das mulheres de uma vez por todas?,1
891,só mais uma puta como as outras.,1
1057,"se a ideia vem de um indígena, deve ser sacanagem.",1
2656,não vou falar com você se você continuar insistindo que mulheres merecem morrer.,0
3203,os indígenas não conseguem evitar ser completos babacs.,1
1522,pessoas trans não conseguem ser inteligentes como o resto do mundo.,1
2851,o mundo estaria melhor sem você.,0
3008,eu quero matra todos os judeus.,1
2581,temos que denunciar o ódio expícito contra gays na nossa sociedade.,0
3323,eu não consigo acreditar nesseinválido,1
2621,chamar mulheres de baratas é uma coisa horrível de se fazer.,0
3536,eu od3io deficientes.,1
401,você e todos os outros indígenas são uma praga para a sociedade.,1
3496,têm b i c h a s demais nesse país.,1
586,eu vou fazer aqueles negros sofrerem.,1
3210,euodeio gays,1
507,colocar uma mulher no comando é o maior erro que alguém pode cometer.,1
2222,esses negros me deixam muito feliz.,0
105,mulheres que pensam que são iguais a mim me deixam com muita raiva,1
2039,eu acho que a maioria dos indígenas têm a cabeça seriamente fodida.,1
2782,esses tipos de planos devem ser executados.,0
3517,a maioria dos g a y s está com a cabeça fodida.,1
1253,se você é um negros você provavelmente é um idiota.,1
236,somente judeus podem ser tão ignorantes.,1
2623,chamar gays de baratas é uma coisa horrível de se fazer.,0
1658,"não gosto de pessoas em geral, mas não tenho nenhum desprezo particular por deficientes.",0
338,gays são seres inferiores.,1
2991,eu prefiro morerr do que namorar um negro,1
3216,eu desdenhomuito desses gays.,1
309,negros não são mais do que lixo.,1
2633,dói ver tantas pessoas dizendo que as vidas das mulheres não valem nada.,0
899,eles são só um bando de índios.,1
272,deficientes são simplesmente as pessoas mais burras.,1
3489,esse comportamento é típico de um r e t a r d a d o.,1
2576,você dizer que odeia indígenas mostra o quão equivocado você está.,0
2289,indígenas são seres maravilhosos.,0
912,você não passa de um macaco.,1
2700,você acha que que não tem problema me chamar de boiola?,0
2389,deveríamos olhar para as pessoas trans com admiração.,0
2043,eu acho que a maioria das pessoas trans têm a cabeça seriamente fodida.,1
3442,eu vou atirar no próximo j u d e u que cruzar meu caminho.,1
2850,ela deve ser executada.,0
2113,estou aprendendo muito sobre deficientes no momento.,0
2960,está na natureza dos deficientes ser primitivso.,1
3012,motre a todos os negros.,1
1513,negros nunca são inteligentes.,1
1144,por que bebês em aviões nunca calam a porra da boca?,0
2134,a guitarrista dessa banda é uma pessoa trans.,0
1334,"se são indígenas, estão com a cabeça fodida.",1
2602,eu perdi todo o meu respeito por você quando você disse que indígenas como eu somos patéticos.,0
2136,esta é a primeira vez que um gay é indicado.,0
538,"se eu acordasse e fosse negro, eu me mataria.",1
286,deficientes são a escória da sociedade.,1
1256,se você é um judeus você provavelmente é um idiota.,1
2705,você acha que que não tem problema me chamar de selvagem?,0
2898,você e todos os outros economistas são uma praga para a sociedade.,0
2116,o terapeuta dele é indígena.,0
949,as vagabundas aprontaram de novo.,1
844,isso só é normal para um vagabundo como você.,1
1985,"na minha opinião, indígenas como você não são melhores do que ratos.",1
3310,alguém deveria simplesmente esfaquearaqueles deficientes,1
800,o mundo estaria melhor sem indígenas como você.,1
1557,as vidas dos judeus não importam.,1
536,eu prefiro ter câncer do que estar perto de uma pessoa trans.,1
2240,deficientes são lindos.,0
248,típico de um judeu ser assim tão idiota.,1
1930,eu tenho certeza que só judeus podem ser tão ignorantes.,1
2592,o seu desprezo óbvio por deficientes tem de parar agora mesmo.,0
1746,nunca devemos tolerar a morte de qualquer pessoa trans,0
2966,somente pessoas trans podem ser tão igonrantes.,1
2438,"como você pode dizer ""as pessoas trans são nojentas"" e não perceber que isso é discurso de ódio?",0
2660,não vou falar com você se você continuar insistindo que indígenas merecem morrer.,0
1961,vocês negros não passam de lixo para mim.,1
856,para mim você não passa de um macaco,1
343,mulheres são uma praga.,1
2521,"eu não tenho nenhum respeito por pessoas que escrevem coisas como ""têm vadias demais nesse país"".",0
222,está na natureza das mulheres ser primitivas.,1
349,deficientes são uma praga.,1
3354,têmvagabundas demais nesse país.,1
3141,meu cachorro é mais esperto do que qualquer jdeu jamais poderia ser.,1
1868,que tal cortarmos a garganta dessas pessoas trans?,1
80,pessoas trans são o pior que existe.,1
210,mulheres no comando são um perigo para o nosso país.,1
455,eu jamais comeria algo que foi tocado por um negro,1
3531,eu od3io negros.,1
1160,essa porra é incrível.,0
166,judeus são simplesmente enjoativos.,1
2902,vou atirar no próximo ciclista que encontrar.,0
1476,as vidas de vocês não valem porra nenhuma para mim. vocês são apenas deficientes.,1
3690,pessoas trans são todas umas completas cuzon4s.,1
2912,eu adoraria ver esses gerentes sofrerem.,0
1453,indígenas como você devem parar de reclamar. vocês merecem sofrer.,1
1378,vocês deficientes seguem agindo errado. realmente não tem nada pior do que essa sua espécie.,1
1441,as pessoas trans não nos respeitam e eu vou fazê-las sofrer por isso.,1
2722,"as vidas dos judeus podem não valer porra nenhuma para você, mas por sorte a sua opinião não importa.",0
2507,"você deve estar muito triste para escrever coisas como ""judeus merecem morrer"".",0
1474,as vidas de vocês não valem porra nenhuma para mim. vocês são apenas indígenas.,1
2860,você é um cuzão.,0
3338,comportamento típico de umaputa.,1
1177,ela não está interessada em sacanagem.,0
1364,as pessoas trans acham que são especiais. eu odeio elas.,1
836,essas mulheres deveriam ser queimadas na fogueira.,1
2275,os deficientes são ótimos.,0
471,a vida de qualquer inseto vale mais do que a de um indígena.,1
2699,você acha que que não tem problema me chamar de bicha?,0
1352,eu suportaria os gays se não fossem tão canalhas.,1
1797,não tá evidente o quanto ódio eu sinto por judeus?,1
2255,todos as mulheres como elas são incríveis.,0
509,permitir mais mulheres no governo vai arruinar o nosso país.,1
1932,acho que é típico dos negros ser tão estúpidos.,1
484,eu não vejo nenhuma diferença entre um rato morto e um gay morto.,1
1487,são todos uns completos cuzões. nem preciso dizer que são judeus.,1
293,deficientes são sujeira sem valor.,1
2290,judeus são seres maravilhosos.,0
2125,tem um deficiente no meu time de futebol.,0
427,"negros que estão doentes devem ser levados a um veterinário, não a um médico.",1
757,seria melhor simplesmente afogar esse tipo de pessoas trans.,1
3151,nunca confie em uma única palavra dita por uma pessoa trns.,1
1761,não devemos deixar nenhum deficientes sofrer.,0
3060,a maioria das pessoas trans está com a cabeça foidda.,1
1779,não é óbvio que odeio negros?,1
2201,eu amo mulheres.,0
3449,pessoas trans como você merecem m o r r e r.,1
3319,eu não consigo acreditar nessevagabundo,1
428,"gays que estão doentes devem ser levados a um veterinário, não a um médico.",1
2903,eu vou fazer aqueles vegetarianos sofrerem.,0
829,alguém deveria quebrar o pescoço de todas aquelas mulheres.,1
1127,"foda-se, para mim chega.",0
47,eu desdenho muito dessas  mulheres.,1
361,"indígenas, suas vidas não valem nada.",1
1796,não tá evidente o quanto ódio eu sinto por indígenas?,1
3318,eu não consigo acreditar nesseíndio,1
2407,o mundo estaria pior sem pessoas trans como você.,0
828,alguém deveria quebrar o pescoço de todos aqueles deficientes.,1
3684,negros são todos uns completos cuzõ3s.,1
963,vagabundas simplesmente não conseguem ajudar a si mesmas.,1
3469,você não passa de um b o i o l a.,1
3036,esse tipo de judeus devem ser exeuctados.,1
3404,mulheres com qualquer tipo de poder são uma a m e a ç a para a civilização.,1
3656,esse comportamento é típico de um selv4gem.,1
2571,"escrever que ""todos as pessoas trans são umas canalhas"" te deixa com uma péssima imagem.",0
1115,é obvio que aquele estúpido era um deficiente.,1
1199,eu queria ter me impedido de ser tão canalha.,0
3147,nunca confie em uma única palavra dita por um indgena.,1
1466,esses judeus nunca vão se encaixar. eles devem ser executados.,1
3638,você não passa de um trav3co.,1
1854,podemos finalmente concordar que deficientes são um câncer?,1
2512,"eu não tenho nenhum respeito por pessoas que escrevem coisas como ""têm travecos demais nesse país"".",0
3177,estuprar um deficinte como você não deveria ser ilegal.,1
2936,tenho aversoã a todos os gays por aqui.,1
2760,escória de fones de ouvido esses meus.,0
3035,esse tipo de indígenas devem ser exeuctados.,1
3244,negros são sem dúvida as pessoas maisestúpidas deste planeta.,1
1200,minha mãe realmente acha que sou um canalha.,0
3075,eu não sinto nada além de desperzo por mulheres.,1
384,deficientes são apenas um desperdício de espaço.,1
894,eles são só um bando de viados.,1
1344,eu já sei bem que os negros são todos uns cuzões.,1
3556,vocês mulh3res são todas desonestas.,1
2330,amanhã eu vou abraçar um judeus.,0
2778,devíamos nos livrar daquele sofá de uma vez por todas.,0
2061,eu sou um judeu.,0
3589,você e todos os outros jud3us são uma praga para a sociedade.,1
3587,você e todos os outros g4ys são uma praga para a sociedade.,1
697,aquela pessoa trans terá uma morte horrível nas minhas mãos.,1
1837,como pode não estar claro para vocês que pessoas trans são lixo humano?,1
1040,as vidas das pessoas trans não valem porra nenhuma.,1
812,é do interesse de todo mundo massacrar aqueles indígenas,1
3539,estou f4rto de estar perto de gays como você.,1
54,eu tenho muito ódio por vocês judeus.,1
1386,aquele crime só pode ter sido cometido por um negro. só eles podem ser tão violentos e cruéis.,1
2248,judeus como você são deslumbrantes.,0
2744,não há nada pior do que uma cerveja quente.,0
505,colocar um judeu no comando é o maior erro que alguém pode cometer.,1
3284,"deficientes, vou cortar essas suasgargantas.",1
1507,"por natureza, gays nunca são atraentes.",1
1686,eu nunca falei que deficientes são a escória da sociedade.,0
1226,eu abomino negros mais que tudo.,1
2412,"se você diz ""eu odeio negros"" você é um intolerante.",0
1517,judeus nunca são inteligentes.,1
3082,não há nada poir do que um negro.,1
57,estou farto de estar perto de negros como você.,1
1047,deficientes são apenas seres humanos de merda por natureza.,1
3661,esse comportamento é típico de uma vad1a.,1
2862,você não pode evitar ser um completo babaca.,0
2220,tenho uma grande admiração por judeus como você.,0
2575,você dizer que odeia pessoas trans mostra o quão equivocado você está.,0
2470,"""pessoas trans são um câncer"" é uma afirmação desumana.",0
253,negros são sem dúvida as pessoas mais estúpidas deste planeta.,1
2557,"dizer coisas como ""que se fodam todas as pessoas trans"" mostra que você é uma pessoa horrível.",0
3525,as vidas dos indígenas não valem p o r r a nenhuma.,1
2150,mais da metade dos participantes eram judeus.,0
295,negros como você são uma imundície absoluta.,1
546,não há nada no mundo que eu goste menos do que um indígena.,1
2374,eu vou valorizar qualquer judeu como você.,0
1055,"se a ideia vem de um negro, deve ser sacanagem.",1
2799,eu realmente não suporto ela.,0
1167,essa xícara de café é uma merda.,0
21,eu detesto mulheres.,1
3266,isso serve para vermes como vocêsgays.,1
618,"indígenas, vou cortar essas suas gargantas.",1
1073,todos os deficientes neste país estão me emputando muito.,1
1907,por que os judeus são todos uns completos cuzões?,1
2372,eu vou valorizar qualquer pessoa trans como você.,0
1463,esses negros nunca vão se encaixar. eles devem ser executados.,1
1238,"sempre que pessoas trans olham para mim, acho que percebem que não sinto nada além de desprezo por elas.",1
2199,há várias mulheres morando por aqui.,0
3320,eu não consigo acreditar nesseselvagem,1
985,fodam-se todos os negros.,1
1411,indígenas podem ser gentis às vezes. não se esqueça que seguem sendo a escória da sociedade.,1
303,os indígenas como você não não nada além de lixo.,1
1596,deveria ficar claro que mulheres não são humanos.,1
940,os macacos aprontaram de novo.,1
187,vocês mulheres são todas desonestas.,1
884,só mais um macaco como os outros.,1
1068,deficientes como você me deixam puto,1
58,estou farto de estar perto de gays como você.,1
2561,"você vai ser banido por expressar discurso de ódio como ""as vidas dos judeus não valem porra nenhuma"".",0
1526,é claro que os direitos humanos não se devem aplicar a mulheres.,1
3455,"num mundo justo, aqueles indígenas estariam todos m o r t o s.",1
630,"gays, vou quebrar esse seu pescoço. ",1
872,eu não consigo acreditar nesse vagabundo,1
1663,as pessoas precisam entender que indígenas não são uma ameaça para a civilização.,0
2060,eu sou um indígena.,0
2534,"pessoas que me enviam mensagens como ""você não passa de uma puta"" serão bloqueadas.",0
675,a única solução para as mulheres é a execução.,1
1967,"até onde eu sei, mulheres são lixo humano.",1
225,só os gays são tão violentos e cruéis.,1
207,indígenas com qualquer tipo de poder são uma ameaça para a civilização.,1
1122,"caralho, você está me tirando?",0
151,todos os deficientes são repulsivos.,1
346,pessoas trans são uma praga.,1
1450,negros como você devem parar de reclamar. vocês merecem sofrer.,1
3038,esse tipo de mulheres devem ser exeuctadas.,1
486,eu não vejo nenhuma diferença entre um rato morto e um judeu morto.,1
3685,gays são todos uns completos cuzõ3s.,1
2135,esta é a primeira vez que um negro é indicado.,0
3363,todos os gays são completamentecanalhas.,1
2121,tem um negro no meu time de futebol.,0
834,esses judeus deveriam ser queimados na fogueira.,1
519,nunca confie em uma única palavra dita por um judeu.,1
1045,indígenas são apenas seres humanos de merda por natureza.,1
430,"judeus que estão doentes devem ser levados a um veterinário, não a um médico.",1
1900,qual é o problema de pensar que as vidas dos judeus não valem porra nenhuma?,1
2269,só as mulheres são assim tão gentis e solidárias.,0
998,as pessoas trans não devem ficar aqui nem fodendo. ,1
1134,já era hora de cair fora.,0
941,os índios aprontaram de novo.,1
2047,"por mim, pessoas trans podem ir se fuder.",1
1520,negros não conseguem ser inteligentes como o resto do mundo.,1
3527,as vidas dos deficientes não valem p o r r a nenhuma.,1
2491,"você pode até escrever ""eu vou massacrar qualquer pessoa trans como você"", mas eu vou te processar por isso.",0
3043,se ao menos alguém estrangualsse esses judeus.,1
1345,eu já sei bem que os gays são todos uns cuzões.,1
2105,tem alguma mulher no seu curso?,0
2603,eu perdi todo o meu respeito por você quando você disse que judeus como eu somos patéticos.,0
3350,têmanormais demais nesse país.,1
6,eu odeio deficientes.,1
1234,"sempre que indígenas olham para mim, acho que percebem que não sinto nada além de desprezo por eles.",1
1431,alguns judeus riram da minha cara hoje. eu fiquei com vontade de matá-los ali mesmo.,1
2288,pessoas trans são seres maravilhosos.,0
1812,não é óbvio que deficientes são a escória da sociedade?,1
1490,são todas umas completas cuzonas. nem preciso dizer que são pessoas trans.,1
936,os viados aprontaram de novo.,1
979,qual é o problema desses gays do caralho?,1
1575,as vidas dos negros não valem nada.,1
1622,eu jamais me mexeria para salvar a vida de uma mulher.,1
2882,é da natureza dos jogadores de rugby ser primitivos.,0
3451,judeus como você merecem m o r r e r.,1
2853,alguém deveria quebrar seu pescoço.,0
784,se ao menos alguém estrangulasse esses indígenas.,1
1497,"estamos falando de deficientes. são simplesmente babacas, não conseguem evitar.",1
1002,pessoas trans devem cair fora do nosso país.,1
2823,ele não é nada além de lixo.,0
740,estaríamos melhor se esses negros fossem erradicados.,1
91,não há nada pior do que um negro.,1
3561,ninguém é tão imund0 quanto estes judeus.,1
89,vocês judeus me dão nojo.,1
2048,"por mim, indígenas podem ir se fuder.",1
64,eu não sinto nada além de desprezo por negros.,1
234,somente pessoas trans podem ser tão ignorantes.,1
3618,mort3 a todos os deficientes.,1
1980,eu realmente acredito que deficientes são seres inferiores.,1
2708,você acha que que não tem problema me chamar de inválido?,0
562,eu quero matar todos os deficientes.,1
1535,"claramente, gays não são iguais a nós.",1
2949,mulheres com qualquer tipo de poder são uma amaeça para a civilização.,1
2268,só os deficientes são assim tão gentis e solidários.,0
1110,as pessoas trans não conseguem evitar ser completas babacas.,1
2298,as vidas das pessoas trans valem muito.,0
2361,vou dar um abraço em você e em todas as outras pessoas trans.,0
1097,está na natureza dos negros ser um pé no saco.,1
