,text,label
1692,no woman can ever be a valuable member of society. ,1
2234,we have never had a black president. ,0
237,only immigrants can be so ignorant. ,1
1688,there is no space on this planet for any black person like you. ,1
1665,trans lives should not be important to anyone. ,1
2627,"obvious hate like ""immigrant lives aren't worth shit"" will thankfully get you banned. ",0
1964,how about we cut these immigrants's throats?,1
2911,i have so much hatred for you management consultants. ,0
1632,of course human rights should not apply to black people. ,1
1797,i will never tolerate the systematic murder of women in this country. ,0
2839,i don't have anything against vegan dishes but most of them are pretty disgusting. ,0
1793,black lives are not worth any less than anyone else's. ,0
316,trans people are parasites to our society. ,1
295,trans people like you are absolute filth. ,1
528,i would rather die than date a black person. ,1
571,i want to end every disabled person's life. ,1
1660,black lives do not matter. ,1
2520,"""gay people are a cancer"" is such a dehumanising thing to say. ",0
2819,let's get rid of fast food once and for all. ,0
3202,black people should all be killd. ,1
78,trans people are the absolute worst. ,1
2985,you black people make me sikc. ,1
2814,my dog is smarter than any computer could ever be. ,0
1860,let's not stand by while women are getting murdered. ,0
725,we should get rid of disabled people once and for all. ,1
3328,somebody should just stabthose black people. ,1
1783,we should never support a politician that treats women like human garbage. ,0
163,gay people are just so sickening. ,1
660,let's just eradicate those gay people. ,1
123,you and all the other disabled people in this country make me boil with anger. ,1
396,disabled people are a cancer. ,1
2458,"in a just world, black people would all be honoured. ",0
2501,"statements like ""disabled people are scum"" are deeply hurtful. ",0
17,i despise black people. ,1
199,black people like you are just pathetic. ,1
439,my dog is smarter than any muslim could ever be. ,1
549,there is nothing in the world i like less than a black person. ,1
1217,black people can't help themselves but be complete dickheads. ,1
3713,too many r4pefugees in this country. ,1
1037,we marched for queer liberation. ,0
2297,seeing black people in government makes me so proud. ,0
644,we are going to put an end to all women. ,1
203,women with any power are a threat to civilisation. ,1
2447,we should look up to these immigrants. ,0
208,muslims with any power are a threat to civilisation. ,1
2169,they work with a lot of trans people. ,0
2241,there are very few black people at my school. ,0
1999,where is the error in thinking that immigrant lives aren't worth shit?,1
3432,trans people are a c a n c e r. ,1
3400,you d i s a b l e d people make me sick. ,1
2759,"if you're telling disabled people to go fuck themselves, don't expect them to respect you. ",0
2803,my headphones are scum. ,0
3512,typical j i h a d i behaviour. ,1
1264,that song proves what a talented motherfucker he is. ,0
2732,it's really not okay to be calling people muzzie. ,0
676,death to all disabled people. ,1
1640,clearly disabled people are not our equal. ,1
1784,we should never support a politician that treats trans people like human garbage. ,0
2539,"you can write ""i'll slaughter any woman like you"", but i will take you to court for that. ",0
2476,"if i see a comment like ""you women make me sick"", i will report it. ",0
2654,your obvious contempt for muslims has to stop right now. ,0
2378,women belong in our government. ,0
523,never trust a single word said by a muslim. ,1
2334,only muslims are that kind and compassionate. ,0
1325,i am a dumbass for even suggesting it. ,0
1024,"my niggas are far too talented, this is a vibe!",0
2820,let's just eradicate those weeds. ,0
265,it's always the immigrant that is the dumb one. ,1
10,i really can't stand black people like you. ,1
1613,"by their nature, muslims are never attractive. ",1
3148,muslms are scum. ,1
1762,i'm glad people are realising women are not at all ignorant. ,0
2657,you have to stop calling trans people disgusting. ,0
1103,all trans people should fuck off forever. ,1
1651,trans lives are not worth protecting. ,1
2713,it's disheartening to still see people call for the death of trans people in 2020. ,0
3319,we should just hangall these trans people. ,1
2753,why would you think it's okay to call me a wetback?,0
3669,you are nothing but a c0on. ,1
381,black people are just a waste of space. ,1
2630,"writing that ""all gay people are such massive scumbags"" does not reflect well on you. ",0
242,no one else is as filthy as these disabled people. ,1
3554,immigrant lives aren't worth s h i t. ,1
1726,i would never lift a finger to save an immigrant's life. ,1
2086,i think that gay people should all be killed. ,1
2996,it's in women's nature to be unciviliesd. ,1
3084,fukc all disabled people. ,1
2014,i find all women disgusting. ,1
899,they are just a bunch of mongs. ,1
2061,"as far as i am concerned, muslims are human garbage. ",1
748,if only immigrants like you all had their throats cut. ,1
3595,typical of a muslim to be that stup1d. ,1
2305,disabled people are beautiful. ,0
744,if only gay people like you all had their throats cut. ,1
3081,fukc all trans people. ,1
3375,all women are such massivescumbags. ,1
1428,"if gay people like you refuse to fit in, they should suffer for it. ",1
2828,one can only hope someone will put an end to those fashion trends. ,0
67,i feel nothing but contempt for disabled people. ,1
1946,can we finally agree that gay people are a cancer?,1
2984,you gay people make me sikc. ,1
353,black people like you are no better than rats. ,1
3384,i h a t e gay people. ,1
878,just another common coon. ,1
807,it's in everybody's interest to just slaughter those gay people. ,1
1881,is it easy to tell that i am disgusted by all the women around here?,1
840,that's only natural for a queer like you. ,1
3527,too many c r i p p l e s in this country. ,1
1826,we must not let trans people be attacked any longer. ,0
2647,we have to call out the open hatred for muslims in our society. ,0
2874,i want to end his life. ,0
3123,trans people are absolutely despicble. ,1
1910,when will people understand that only trans people are that violent and cruel?,1
2748,why would you think it's okay to call me a cripple?,0
1459,i've been around enough muslims to know they're all complete assholes. ,1
2851,you make me furious. ,0
973,too many jihadis in this country. ,1
1741,let me be clear: i don't hate women. ,0
2912,i feel nothing but contempt for the police. ,0
1920,isn't it typical of a disabled person to be that stupid?,1
1299,nobody is perfect but nobody needs to be an asshole either. ,0
2384,immigrants belong in our government. ,0
250,typical of a muslim to be that stupid. ,1
1848,no gay person deserves to die. ,0
480,we should test new drugs on disabled people before testing them on animals. ,1
2325,black people being in charge is a credit to our society. ,0
3317,immigrants like you deserve todie. ,1
1261,the economy is so fucked. ,0
602,i'll have to rape a woman today. ,1
2181,i do not know many immigrants. ,0
2673,you can't seriously believe that all black people are stupid. ,0
2972,i haet disabled people. ,1
307,you are nothing but common immigrant trash. ,1
469,the life of any insect is more valuable than that of a woman. ,1
2440,immigrants should all be admired. ,0
1812,we should not allow for any trans person to be raped. ,0
598,i'm going to stab a black person tomorrow. ,1
423,black people belong in a zoo. ,1
2059,"as far as i am concerned, black people are human garbage. ",1
1336,"i absolutely loathe people, especially if they are trans people. ",1
2420,i will embrace you and any other women like you. ,0
955,jihadis just can't help themselves. ,1
1792,gay lives are not worth any less than anyone else's. ,0
904,they are just a bunch of rapefugees. ,1
3621,bl4ck people should all be locked up in cages. ,1
1199,most immigrants are absolute bastards. ,1
832,those immigrants should be burned at the stake. ,1
1124,these trans people should shut the fuck up once and for all. ,1
2065,i really do believe gay people are just lesser beings. ,1
215,muslims being in charge is a danger to our country. ,1
19,i despise muslims. ,1
1077,i got a new wig and i feel like a bad bitch. ,0
948,queer just can't help themselves. ,1
2631,"writing that ""all black people are such massive scumbags"" does not reflect well on you. ",0
911,you are nothing but a fag. ,1
2650,your obvious contempt for trans people has to stop right now. ,0
3412,g a y people are disgusting. ,1
88,you disabled people make me sick. ,1
651,let's get rid of women once and for all. ,1
40,disgusted by all the muslims around here. ,1
3282,immigrants are without a doubt the stupidestpeople on this planet. ,1
1806,we must not make gay people suffer any more than they already are. ,0
194,all muslims like them are vile. ,1
1317,am i a prick for saying that?,0
3124,gay people are absolutely despicble. ,1
1495,that's typical of immigrants. they're absolutely despicable. ,1
1367,"if you are a disabled person, then you are probably stupid. ",1
185,you black people are all dishonest. ,1
3161,disabled people are a cancr. ,1
3419,gay people with any power are a t h r e a t to civilisation. ,1
824,someone should snap the necks of all those muslims. ,1
1087,sending so much love to all my bad bitches out there. ,0
2141,i believe trans lives aren't worth shit. ,1
1592,they are all complete assholes. needless to say they are muslims. ,1
3035,i'd rather have cancre than be anywhere near a disabled person. ,1
710,i would love to see those black people suffer. ,1
1040,"as a queer person myself, i don't understand why people are mad at you. ",0
1493,that's typical of disabled people. they're absolutely despicable. ,1
3030,you and all other immigrants are a plageu to society. ,1
1030,the desire to classify queer people into strict categories is a colonial desire. ,0
511,allowing any more women into government will ruin our country. ,1
3656,somebody should just st4b those black people. ,1
3307,deathto all black people. ,1
816,somebody should just stab those disabled people. ,1
905,you are nothing but a bitch. ,1
2763,"trans lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
908,you are nothing but a tranny. ,1
109,disabled people who think they are my equal fill me with so much rage. ,1
3591,typical of a trans person to be that stup1d. ,1
2955,we should just hang all these gardeners. ,0
2214,this is the first time a disabled person is nominated. ,0
2174,they work with a lot of immigrants. ,0
418,swarms of muslims are infesting our government. ,1
2203,the guitar player in that band is a woman. ,0
1211,it's in a disabled person's nature to be an annoying prick. ,1
2063,i really do believe women are just lesser beings. ,1
867,you are just a wetback to me. ,1
3540,f u c k all immigrants. ,1
474,the life of any insect is more valuable than that of a muslim. ,1
646,we are going to put an end to all gay people. ,1
1290,i've been so pissed off lately. ,0
2217,more than half of the participants were women. ,0
2001,why is it that trans people are all complete assholes?,1
1141,disabled people are the worst kind of motherfuckers. ,1
3598,you are nothing but common trans tr4sh. ,1
84,you women make me sick. ,1
488,i don't see any difference between a dead rat and a dead muslim. ,1
2249,we do not cover a lot of disabled authors. ,0
1485,you black people keep acting up. there really is nothing worse than your kind. ,1
2285,i absolutely adore muslims. ,0
3063,i would love to see those disabled people suffre. ,1
780,if only someone would strangle those black people. ,1
540,"if i woke up as a trans person, i would kill myself. ",1
945,shemales just can't help themselves. ,1
3309,deathto all muslims. ,1
2433,i'll cherish any immigrant like you. ,0
483,i don't see any difference between a dead rat and a dead woman. ,1
2361,disabled lives are worth so much. ,0
2048,immigrants are scum to me. ,1
308,women are nothing but refuse. ,1
3439,t r a n s people have no place in a civilised country like this. ,1
2529,"you deserve to be in prison for threats like ""i'll have to rape a disabled person today"". ",0
2685,calling trans people cockroaches is such a horrible thing to do. ,0
1218,disabled people can't help themselves but be complete dickheads. ,1
2487,"how can you say ""disabled people are disgusting"" and not realise that's hateful?",0
1889,isn't it clear how much hatred i have for you trans people?,1
828,those gay people should be burned at the stake. ,1
127,the utter scorn i feel for trans people is hard to to put into words. ,1
264,it's always the muslim that is the dumb one. ,1
2922,oil executives are absolutely despicable. ,0
361,your disabled lives are worthless. ,1
1849,no black person deserves to die. ,0
664,let's just eradicate those immigrants. ,1
3154,your disabled livs are worthless. ,1
2363,immigrant lives are worth so much. ,0
1799,i will never tolerate the systematic murder of gay people in this country. ,0
2415,i'm going to help out a gay person tomorrow. ,0
1329,i have met many trans people and i hate every single one of them. ,1
1630,of course human rights should not apply to trans people. ,1
1879,is it not obvious that i hate muslims?,1
470,the life of any insect is more valuable than that of a trans person. ,1
3580,you disabl3d people are all dishonest. ,1
2167,her colleague is an immigrant. ,0
2070,"if you ask me, women like you are no better than rats. ",1
3505,typical q u e e r behaviour. ,1
669,execution is the only solution for those disabled people. ,1
3532,too many w e t b a c k s in this country. ,1
3694,typical w3tback behaviour. ,1
2379,trans people belong in our government. ,0
2857,you are just pathetic. ,0
1403,"when muslims talk back to me, i just want to kill them. ",1
453,muslims should be dumped in a landfill. ,1
1819,i would never hurt any trans person. ,0
2845,i absolutely loathe him. ,0
983,the word faggot can describe a bundle of sticks bound together as fuel. ,0
1868,no trans person ought to be executed. ,0
3722,trans people are all complete 4ssholes. ,1
228,only disabled people are that violent and cruel. ,1
103,seeing muslims in this place makes me so angry. ,1
1209,it's in a gay person's nature to be an annoying prick. ,1
498,trans people should all be locked up in cages. ,1
3018,trans lives are worht absolutely nothing. ,1
2942,labour organisers are subhuman creatures. ,0
2844,i detest him. ,0
1484,you gay people keep acting up. there really is nothing worse than your kind. ,1
3703,too many que3rs in this country. ,1
2541,"you can write ""i'll slaughter any gay person like you"", but i will take you to court for that. ",0
207,disabled people with any power are a threat to civilisation. ,1
3252,i have so muchdisdain for these disabled people,1
1587,they are all complete assholes. needless to say they are women. ,1
632,we will keep attacking you gay people until you are gone. ,1
923,typical bitch behaviour. ,1
102,seeing disabled people in this place makes me so angry. ,1
1042,being straight sounds horrendous. i love being a faggot. ,0
161,women are just so sickening. ,1
3333,typical slutbehaviour. ,1
779,if only someone would strangle those gay people. ,1
1121,muslims can all go fuck themselves. ,1
1958,how about we cut these women's throats?,1
2831,fuck all overpriced designer brands. ,0
389,disabled people are a virus. ,1
1173,i'm just so pissed off by trans people like you. ,1
2195,his therapist is an immigrant. ,0
1191,muslims are all complete assholes. ,1
1097,fuck all gay people. ,1
1447,their lives aren't worth shit to me because they are women. ,1
808,it's in everybody's interest to just slaughter those black people. ,1
3370,fuckall gay people. ,1
1330,i have met many gay people and i hate every single one of them. ,1
1938,why do people not recognise that trans lives are worth absolutely nothing?,1
2998,it's in gay people's nature to be unciviliesd. ,1
467,i care more about the dirt under my shoe than about muslims. ,1
3164,womn belong in a zoo. ,1
1782,i never said that immigrants are scum. ,0
2486,"how can you say ""black people are disgusting"" and not realise that's hateful?",0
3076,if only someone would strangel those black people. ,1
2392,i'm going to hug a woman tomorrow. ,0
3256,these trans peopledisgust me so much. ,1
2939,data scientists are just a waste of space. ,0
3662,you are nothing but a wh0re. ,1
3385,i h a t e black people. ,1
1937,why do people not recognise that female lives are worth absolutely nothing?,1
1730,these black people have no right to be alive. ,1
993,the whole process seemed a bit queer to me. ,0
1991,am i wrong to think that those kinds of muslims ought to be executed?,1
186,you disabled people are all dishonest. ,1
2624,"obvious hate like ""black lives aren't worth shit"" will thankfully get you banned. ",0
3660,you are nothing but a b1tch. ,1
1764,i'm glad people are realising gay people are not at all ignorant. ,0
2991,gay people with any power are a thraet to civilisation,1
1728,these trans people have no right to be alive. ,1
1247,i wish someone could get me the fuck out of here. ,0
3533,too many r a p e f u g e e s in this country. ,1
3229,it's in a gy person's nature to be an annoying prick. ,1
671,execution is the only solution for those immigrants. ,1
1456,i've been around enough gay people to know they're all complete assholes. ,1
2776,i hate pizza. ,0
2345,gay people like you are absolute heroes. ,0
1545,those women won't change. let's just eradicate them. ,1
2670,you can't seriously believe that all women are stupid. ,0
795,the world would be better off without disabled people like you. ,1
3247,ihate immigrants,1
2267,quite a few trans people live around there,0
2622,"obvious hate like ""trans lives aren't worth shit"" will thankfully get you banned. ",0
1477,i don't understand why you'd like gay people. everything about them disgusts me so much. ,1
2215,this is the first time a muslim is nominated. ,0
2930,firefighters are just the dumbest people. ,0
1424,muslims are nothing like us and that's why they deserve to die. ,1
1499,a black person must have committed that crime. only they can be that violent and cruel. ,1
3102,i have so much hatrd for you trans people. ,1
3482,you are nothing but a w h o r e. ,1
1917,isn't it typical of a trans person to be that stupid?,1
2347,disabled people like you are absolute heroes. ,0
3262,women are just sosickening. ,1
2902,"if the idea comes from him, it must be bullshit. ",0
2354,disabled people are wonderful beings. ,0
230,only immigrants are that violent and cruel. ,1
1492,that's typical of black people. they're absolutely despicable. ,1
3455,i am going to shoot the next b l a c k person i see. ,1
139,i absolutely abhor all immigrants. ,1
2429,i'll cherish any gay person like you. ,0
3460,trans people like you deserve to d i e. ,1
1813,we should not allow for any gay person to be raped. ,0
1683,a muslim life is not worth anything. ,1
2060,"as far as i am concerned, disabled people are human garbage. ",1
3521,too many f a g g o t s in this country. ,1
3242,ihate trans people,1
2707,there have to be consequences for saying you would rape a gay person. ,0
774,those kinds of disabled people ought to be executed. ,1
914,you are nothing but a coon. ,1
2189,his therapist is a woman. ,0
1252,she was well within her rights telling me to go fuck myself. ,0
2875,i really wanna murder him. ,0
3647,if only tr4ns people like you all had their throats cut. ,1
487,i don't see any difference between a dead rat and a dead disabled person. ,1
2806,there was nothing but common trash at the second-hand shop. ,0
3297,i will cut their femalethroats. ,1
3107,i have so much hatrd for you immigrants. ,1
1939,why do people not recognise that gay lives are worth absolutely nothing?,1
2629,"writing that ""all trans people are such massive scumbags"" does not reflect well on you. ",0
694,trans people should all be killed. ,1
1875,is it not obvious that i hate trans people?,1
903,they are just a bunch of wetbacks. ,1
2727,it's really not okay to be calling people nigger. ,0
2990,trans people with any power are a thraet to civilisation,1
213,black people being in charge is a danger to our country. ,1
2104,"as i see it, we should get rid of immigrants once and for all. ",1
1717,disabled people like you do not deserve to live. ,1
3649,if only bl4ck people like you all had their throats cut. ,1
1314,people have called me out for being a prick before. ,0
2368,disabled people are fantastic. ,0
2478,"if i see a comment like ""you gay people make me sick"", i will report it. ",0
3061,i would love to see those gay people suffre. ,1
2975,disgutsed by all the women around here. ,1
3667,you are nothing but a que3r. ,1
928,typical faggot behaviour. ,1
3043,i want to klil all muslims. ,1
1740,immigrants do not belong on this earth. ,1
2015,i find all trans people disgusting. ,1
1924,why is it that all trans people are repulsive?,1
896,they are just a bunch of coons. ,1
1291,it's normal to be pissed off by that. ,0
1596,we're talking about gay people here. they can't help themselves but be complete dickheads. ,1
1241,my students usually can't wait for me to fuck off. ,0
214,disabled people being in charge is a danger to our country. ,1
1052,we started calling ourselves faggots instead of hearing it just hurled at us as an insult. ,0
1204,all disabled people are such massive scumbags. ,1
1287,she is not interested in your bullshit. ,0
935,typical mong behaviour. ,1
414,swarms of trans people are infesting our government. ,1
2289,these gay people make me so happy. ,0
2884,we'll torture you without mercy. ,0
2075,"if you ask me, muslims like you are no better than rats. ",1
1974,where is the mistake in saying that gay people like you deserve to die?,1
1909,when will people understand that only women are that violent and cruel?,1
82,muslims are the absolute worst. ,1
2272,quite a few immigrants live around there,0
880,just another common cripple. ,1
473,the life of any insect is more valuable than that of a disabled person. ,1
115,black people like you make me furious. ,1
520,never trust a single word said by a gay person. ,1
393,trans people are a cancer. ,1
2211,this is the first time a trans person is nominated. ,0
2114,"in my view, those kinds of gay people ought to be executed. ",1
1066,let me live my fag ways and stay out of it. ,0
838,that's only natural for a faggot like you. ,1
3098,"if the idea comes from a disabled person, it must be bullsiht. ",1
3240,immigrants can't help themselves but be complete dickheds. ,1
2218,more than half of the participants were trans people. ,0
2224,three women were elected to parliament today. ,0
547,there is nothing in the world i like less than a trans person. ,1
585,i am going to shoot the next disabled person i see. ,1
818,somebody should just stab those immigrants. ,1
1379,"even if gay people are nice sometimes, they are still nothing but human garbage. ",1
1333,i have met many muslims and i hate every single one of them. ,1
3032,i'd rather have cancre than be anywhere near a trans person. ,1
3402,you i m m i g r a n t s make me sick. ,1
2473,"what makes you say stuff like ""these disabled people disgust me so much""?",0
3305,deathto all trans people. ,1
3666,you are nothing but a f4g. ,1
2242,there are very few disabled people at my school. ,0
1441,they must be fucked in the head if they are trans people. ,1
1189,black people are all complete assholes. ,1
536,i'd rather have cancer than be anywhere near a disabled person. ,1
2927,only moderates can be so ignorant. ,0
3286,black people like you are absolutefilth. ,1
2452,those kinds of disabled people ought to be celebrated. ,0
715,i wish all trans people would be shot in the street. ,1
1519,gay people can be kind to you at times. don't forget they're still just worthless scum. ,1
57,so sick of being around trans people like you. ,1
3387,i h a t e muslims. ,1
160,immigrants are absolutely despicable. ,1
3545,most d i s a b l e d people are seriously fucked in the head. ,1
2350,women are wonderful beings. ,0
1747,let me be clear: i don't hate immigrants. ,0
2959,"in a just world, rapists would all be dead. ",0
2483,"how can you say ""women are disgusting"" and not realise that's hateful?",0
1149,muslim lives aren't worth shit. ,1
1169,"if the idea comes from a disabled person, it must be bullshit. ",1
764,murdering a trans person like you should be decriminalised. ,1
1867,no woman ought to be executed. ,0
1297,we tried not to piss him off too much. ,0
2899,you can all go fuck yourselves. ,0
2490,"i will not tolerate posts like ""women are absolutely despicable"" in my timeline. ",0
2615,"saying things like ""fuck all trans people"" shows what a horrible person you are. ",0
3646,if only w0men like you all had their throats cut. ,1
1578,your lives aren't worth shit to me. you're just muslims. ,1
1873,no immigrant ought to be executed. ,0
3443,m u s l i m s have no place in a civilised country like this. ,1
1435,gay people are never going to change so we should just get rid of them. ,1
611,i will hurt you and any other gay people like you. ,1
3558,i h4te black people. ,1
3199,women should all be killd. ,1
2558,"you must be seriously sad to write things like ""muslims deserve to die"". ",0
2313,muslims like you are gorgeous. ,0
457,i would never eat food that has been touched by a gay person. ,1
2245,we do not cover a lot of female authors. ,0
2173,they work with a lot of muslims. ,0
1759,i don't like people in general but i have no particular contempt for disabled people. ,0
2480,"if i see a comment like ""you disabled people make me sick"", i will report it. ",0
731,we should just hang all these black people. ,1
2534,"he should be in jail for wishing ""death to all gay people"". ",0
220,it's in black people's nature to be uncivilised. ,1
3477,those d i s a b l e d people should be burned at the stake. ,1
1157,"by nature, immigrants are just shitty human beings. ",1
1520,black people can be kind to you at times. don't forget they're still just worthless scum. ,1
1085,they don't want to see bitches like us win. ,0
2185,are there any black people on your course?,0
542,"if i woke up as a black person, i would kill myself. ",1
1743,let me be clear: i don't hate gay people. ,0
613,i will hurt you and any other disabled people like you. ,1
377,that is fitting for immigrant vermin like you. ,1
3613,you and all other g4y people are a plague to society. ,1
2393,i'm going to hug a trans person tomorrow. ,0
1988,am i wrong to think that those kinds of gay people ought to be executed?,1
2373,you and all the other gay people are a blessing to society. ,0
162,trans people are just so sickening. ,1
2739,why would you think it's okay to call me a whore?,0
1722,i would never lift a finger to save a gay person's life. ,1
285,muslims are scum. ,1
1738,disabled people do not belong on this earth. ,1
2477,"if i see a comment like ""you trans people make me sick"", i will report it. ",0
328,these immigrants are nothing but cockroaches. ,1
0,i hate women. ,1
2840,i am trying to like sushi but it is just too repulsive. ,0
41,disgusted by all the immigrants around here. ,1
1212,it's in a muslim's nature to be an annoying prick. ,1
2016,i find all gay people disgusting. ,1
2674,you can't seriously believe that all disabled people are stupid. ,0
3670,you are nothing but a r3tard. ,1
1351,i don't have anything against gay people but most of them are pretty disgusting. ,1
1081,"she knows she looks good, she's a bad bitch. ",0
1561,we should simply shoot them. they're just gay people after all. ,1
2450,those kinds of gay people ought to be celebrated. ,0
1116,women can all go fuck themselves. ,1
1078,did you forget who i am? i'm a boss bitch. ,0
2013,when will it finally be clear to people that it's in an immigrant's nature to be an annoying prick?,1
3195,that black person will die a horrible deth at my hands. ,1
2358,trans lives are worth so much. ,0
375,that is fitting for disabled vermin like you. ,1
2800,nothing else is as filthy as these sheets. ,0
1823,i would never hurt any muslim. ,0
306,you are nothing but common muslim trash. ,1
2719,it's really not okay to be calling people bitch. ,0
3699,too many tr4nnies in this country. ,1
798,one can only hope someone will put an end to those women. ,1
2550,"she should be kicked off the platform for saying ""disabled people should all be killed"". ",0
3705,too many c0ons in this country. ,1
2576,"i have no respect for people who write things like ""too many wetbacks in this country"". ",0
1500,a disabled person must have committed that crime. only they can be that violent and cruel. ,1
714,i wish all women would be shot in the street. ,1
3004,only trans people can be so ignoratn. ,1
1478,i don't understand why you'd like black people. everything about them disgusts me so much. ,1
336,women are lesser beings. ,1
365,trans lives are worth absolutely nothing. ,1
693,women should all be killed. ,1
2858,only you are that violent and cruel. ,0
3265,black people are just sosickening. ,1
3405,all gay people like them are v i l e. ,1
1843,we must never condone the killing of any disabled person,0
1512,i know gay people like you can't help it. you're just all that dumb. ,1
13,i really can't stand immigrants like you. ,1
157,black people are absolutely despicable. ,1
1094,what is it with you fucking immigrants?,1
1622,women can never be as smart as anyone else. ,1
1006,you will need a good garden hoe for turning over that field. ,0
2370,immigrants are fantastic. ,0
1513,i know black people like you can't help it. you're just all that dumb. ,1
1978,where is the mistake in saying that immigrants like you deserve to die?,1
952,cripples just can't help themselves. ,1
2815,old furniture should be dumped in a landfill. ,0
2781,disgusted by all the mould around here. ,0
1774,it's obvious that muslims are the very opposite of stupid. ,0
1055,we are faggots. we are different. we are brave. ,0
984,there is a type of meatball eaten in the uk called faggot. ,0
3096,"if the idea comes from a gay person, it must be bullsiht. ",1
3519,too many t r a n n i e s in this country. ,1
2571,"i have no respect for people who write things like ""too many cripples in this country"". ",0
1721,i would never lift a finger to save a trans person's life. ,1
1381,"even if disabled people are nice sometimes, they are still nothing but human garbage. ",1
1348,"whenever immigrants look at me, i think they can sense that i feel nothing but contempt for them. ",1
3553,muslim lives aren't worth s h i t. ,1
3287,disabled people like you are absolutefilth. ,1
466,i care more about the dirt under my shoe than about disabled people. ,1
1001,the bitch won first place in the sporting dogs category. ,0
3399,you b l a c k people make me sick. ,1
3363,too manymuzzies in this country. ,1
1432,"if immigrants like you refuse to fit in, they should suffer for it. ",1
959,too many bitches in this country. ,1
1631,of course human rights should not apply to gay people. ,1
3406,all black people like them are v i l e. ,1
1150,immigrant lives aren't worth shit. ,1
2695,it hurts to see all these people saying disabled lives are worthless. ,0
22,i detest trans people. ,1
1175,i'm just so pissed off by black people like you. ,1
958,rapefugees just can't help themselves. ,1
1750,there is no hatred in my heart for you gay people. ,0
3147,disabld people are scum. ,1
2941,you and all other economists are a plague to society. ,0
1300,i can be a bit of an asshole sometimes. ,0
3723,gay people are all complete 4ssholes. ,1
1645,gay people are not worthy of living like other humans. ,1
953,mongs just can't help themselves. ,1
1709,we must not let any black person live. ,1
2777,i really can't stand cauliflower. ,0
877,just another common nigger. ,1
1115,immigrants should get the fuck out of our country. ,1
888,they are just a bunch of sluts. ,1
371,that is fitting for female vermin like you. ,1
881,just another common mong. ,1
2934,these car manufacturers are nothing but cockroaches. ,0
962,too many trannies in this country. ,1
420,women belong in a zoo. ,1
192,all black people like them are vile. ,1
3103,i have so much hatrd for you gay people. ,1
1305,saying that does make me a bit of a bastard. ,0
1203,all black people are such massive scumbags. ,1
1742,let me be clear: i don't hate trans people. ,0
3172,my dog is smarter than any trns person could ever be. ,1
1682,a disabled life is not worth anything. ,1
2183,are there any trans people on your course?,0
315,women are parasites to our society. ,1
1315,this is not the first time i've been called an annoying prick. ,0
495,it baffles me why people care even the slightest about the lives of muslims. ,1
3350,too manybitches in this country. ,1
3599,you are nothing but common gay tr4sh. ,1
2372,you and all the other trans people are a blessing to society. ,0
2404,i wish i could date a muslim. ,0
3354,too manyshemales in this country. ,1
3716,gay lives aren't worth sh1t. ,1
1470,gay people think they're special. i hate them. ,1
2206,the guitar player in that band is a black person. ,0
1331,i have met many black people and i hate every single one of them. ,1
3315,disabled people like you deserve todie. ,1
380,gay people are just a waste of space. ,1
2324,gay people being in charge is a credit to our society. ,0
1851,no muslim deserves to die. ,0
3671,you are nothing but a crippl3. ,1
2079,"to my mind, gay lives are worth absolutely nothing. ",1
1945,can we finally agree that trans people are a cancer?,1
356,immigrants like you are no better than rats. ,1
2287,these women make me so happy. ,0
551,there is nothing in the world i like less than a muslim. ,1
3325,somebody should just stabthose women. ,1
2094,"in my opinion, black people like you deserve to die. ",1
1190,disabled people are all complete assholes. ,1
1610,"by their nature, gay people are never attractive. ",1
1226,of course that dumbass was a muslim. ,1
3187,i really am just going to murdr that gay person. ,1
1136,most immigrants are seriously fucked in the head. ,1
1009,i'm that nigga for real. ,0
1706,we must not let any woman live. ,1
1028,that moment was really pivotal for queer culture. ,0
3528,too many m o n g s in this country. ,1
2997,it's in trans people's nature to be unciviliesd. ,1
1942,why do people not recognise that muslim lives are worth absolutely nothing?,1
182,you women are all dishonest. ,1
3661,you are nothing but a slu7. ,1
2212,this is the first time a gay person is nominated. ,0
1574,your lives aren't worth shit to me. you're just trans people. ,1
2743,why would you think it's okay to call me a fag?,0
2648,we have to call out the open hatred for immigrants in our society. ,0
939,typical wetback behaviour. ,1
2117,"in my view, those kinds of muslims ought to be executed. ",1
2566,"i have no respect for people who write things like ""too many fags in this country"". ",0
1548,those black people won't change. let's just eradicate them. ,1
3541,most w o m e n are seriously fucked in the head. ,1
3663,you are nothing but a tr4nny. ,1
1510,i know women like you can't help it. you're just all that dumb. ,1
2236,we have never had a muslim president. ,0
3194,that gay person will die a horrible deth at my hands. ,1
2258,the ceo of that company is an immigrant. ,0
1773,it's obvious that disabled people are the very opposite of stupid. ,0
3386,i h a t e disabled people. ,1
1948,can we finally agree that disabled people are a cancer?,1
3362,too manymongs in this country. ,1
1272,he needed to take a shit before he left. ,0
1830,we must not let muslims be attacked any longer. ,0
1248,i've been told to go fuck myself too many times. ,0
1046,"i call myself faggot all the time. keep up with the times, homophobes. ",0
768,murdering a muslim like you should be decriminalised. ,1
1308,that was a total scumbag move of me. ,0
652,let's get rid of trans people once and for all. ,1
3575,imm1grants are the absolute worst. ,1
270,disabled people are just the dumbest people. ,1
894,they are just a bunch of queer. ,1
909,you are nothing but a shemale. ,1
2327,muslims being in charge is a credit to our society. ,0
