text	label
"Mais uma apoiadora do marginal que assaltou o país com formação de quadrilha e defende a ""democracia"" das ditaduras comunistas da Venezuela e Cuba."	0
São os fanaticos acefalos que rastejam independente de todas as denuncias comprovadas...não tem capacidade intelectual	0
Afinal das contas você é Bolsonaro ou Lula ? Porque no segundo turno vai ter que decidir entre um ou outro.	0
Adianta o amadurecimento dos que não entendem ou não querem entender sobre política, para que cada vez mais pessoas possam se conscientizar do seu papel cívico, e que nada é fácil e precisamos estar sempre atentos ao cenário político.	0
Muito obrigada pelo apoio, minha dobrada! ♥️🙏 Exatamente. Precisamos seguir em frente para continuar lutando contra esse tipo de ação de violência, medo e preconceito. Vamos juntas! 👊🏼✊🏼🚩	0
Fala aí, qual imposto o governo federal zerou? Descreva que a gente ainda pesquisa em sites oficiais.	0
Kkkk são tantas provas q existem contra bandidos de verdade..e vcs querem questionar um áudio ? Verba não pode ser para instrução de pastores? Mais pode see para orgia??	0
Official ou outra acho difícil alguém querer te assumir mesmo. Problema de saúde mental a gente até tenta, mas quando vem associada a falta de caráter, aí complica. Nem comentei que tu é feia pra não gerar celeuma.	1
Vc abandonou seus eleitores aqui do bairro São Gabriel, na campanha em 2018 veio aqui prometeu e depois de eleita sumiu, como acredita em um político que em seu primeiro mandato já abandona seus eleitores??	0
Vc está agradecendo por toda essa humilhação porque? O problema da autoestima é que muitas vezes nos impede de enchergar nosso próprio tamanho nos expondo ao ridículo!	0
Que desespero é esse Janaína, está feio o que está fazendo, está igual o Dória e a Pepa, coisa feia. Eu voto na Carla, mas sei o seu valor. Está perdendo votos devido essa sua atitude mesquinha.	1
"Imagine esses bolsonarentos como se comportariam naquela situação. Eu imagino que ficariam amigos do Cunha""desde criancinha"", iriam ""manter isso aí"" muito antes da coisa avançar."	0
Toda vez q essa cidadã do PR passa o meu coração de SP dói. Não é possível q vamos ter mais essa vergonha em nossa Capivara ..😓	0
Pior , e traficante, corruptos sendo soltos protegidos,isso sim tá indignando a sociedade civil, e melhor que quem tem algum censo de justiça realmente comece a fazer justiça antes de irem juntos pro mesmo buraco.	0
"OH GLÓRIA!! TOMARÁ QUE ALGUMA DESSAS SENHORAS SEJA DO PARANÁ. PORQUE AQUI O ""TREM"" É FEIO!! PENSEM NUMA POCILGA, MULTIPLIQUEM POR 1000!!"	0
Aí, pare de babozeiras. Eu como mulher, detesto vitimismo. Afinal lutamos pelos os direitos, então terá os deveres. Simples assim.	0
O desespero dos bolsonazis assassinos tem gerado medo e assassinatos. ASSASSINOS fardados e à paisana (com armas da corporação) estão com carta branca do Presidente Genocida para MATAR!	0
Continuo esperando você responder qual sua opinião específica sobre aborto, ideologia de gênero, pronome neutro e obrigação de vacinas da COVID.	0
Um policial matou 2 petistas roubando uma moto no ABC! Menos 2 votos ! 🤣🤣🤣🤣🤣	0
Nem tenha minha querida, o povo, pessoas como eu, sabem que vc é capacitada, inteligente, uma mulher de respeito, infelizmente só soubemos de sua existência, no Sudeste, durante a pandemia, eu votaria em vc com certeza, não fosse o medo	1
ALGUM CIÊNTISTA POLITICO SABERIA ME DIZER PARA QUE SERVE MESMO 513 DEPUTADOS E 81 SENADORES ? PROJETOS DE LEI TAIS COMO O 2245/2007 QUE BENEFICIARIA MAIS DE 2 MILHÕES DE PROFISSIONAIS ESTA ENGAVETADO NA MESA DIRETORA DA CÂMARA HÁ 14 ANOS E AGORA CORRE O RISCO DE SER ARQUIVADO !	0
foi muito cruel com as palavras. Antônia você fez um desserviço para milhares de mulheres. Simplesmente pare 🛑. Reflita, peça desculpas.	1
A minha irmã gêmea faleceu de covid.Ela era sua fã. Eu também sou quando eu estava entubada sonhei que você era a minha médica de tantas lives suas que tinha assistido antes de ficar doente.O que o nosso cérebro cria né?	0
Sua idiota, escrita, eu tinha uma admiração por vc, que vc acabou em milésimos de segundo Não esqueça quem lacta não lucra A tua derrocada virá a partir desse teu ato ....	0
Passando para desejar uma ótima sexta-feira! Abraços do Prof HAMILTON pré-candidato a deputado estadual de São Paulo.	0
Sinal q pretendem fraudar como nos EUA e, como lá, o perdedor será empossado ficando por isso mesmo.	0
mas esses não são aqueles que vendem farinha de trigo no morro e postam fotos segurando um guarda-chuva na mão? ah, esses não contam. a imagem do dia essa👇	0
Ha,há a sua ficha está caindo? a direitalha não sabe governar? É bom que saiba mesmo ! Que estão acabando com o Brasil! A Reputação internacionalmente falando está lá em baixo! Internamente aqui,nem se fala ! É bom que sai do salto alto mesmo antes que o tombo seja maior ainda !	0
Se a pessoa matar a outra é o discurso de ódio do Bozo, então quando um assaltante mata uma pessoa pra roubar um celular a culpa é do Lula?	0
Muitas mulheres prestando concurso na PROCURADORIA FEDERAL E ESTADUAIS. ESSE O JOGO PARA VENCER OS TROGLODITAS.	0
Uma infração de menor perigo? Vc é uma pessoa muito doente, posso te ameaçar de morte, sua família ops não tem, posso xingar, ofender??? Vc é cúmplice disso merece tudo de ruim tudo? Ops liberdade de expressão. Não ex deputada, não posso te ameaçar, ofender e xingar isso é crime.	1
Concordamos em Número Grau e Gênero. APOIAMOS A CLASSE DOS MÚSICOS DO BRASIL. Incentivos a arte a cultura e aos Artistas Compositores de Alagoas e do Brasil. BOLSONARO NELES.	0
STF se lixa para cumprir as leis e ouvir o povo...culpa deste governo frouxo, rodeado de milicos nutellas e politicos corruptos...e o povo nas redes sociais depois do arrego do PR no 7 de setembro.	0
a oligarquia pernambucana acha que pode mandar em tudo... sem o n tem chances nem de se reeleger.	0
Cala a boca, sô! VC é uma mulher sem valor, sem caráter que nao defende mulheres. Só defende malversação do dinheiro publico. E que não tenha investigação. Lixo humano!	1
... ainda mais havendo um crime antecedente, fazendo com que alegoricamente essa imagem seja extremamente ultrajante.	0
Saia do Twitter deputada, vá judicilizar as decisões contrárias ao governo. Randolfe sozinho derruba I congresso todo por falta de gente pra bater de frente	0
Primeiro que a pessoa que fala que a mulher foi abusa por conta da roupa que ela usava e louco e se diz isso é conivente ao desgraç*do que faz isso.	0
Não compare a esposa de um estadista com a esposa do broxonaro, nada é mais cafona q uma pessoa fantasiada, não tem nada dela nessa foto, tudo montado pra passar a imagem de boa moça, tem idiota q cai	1
Não custa investigar	0
Que pena que você É bolsonarista no DNA. Isso não se extingue. É indelével. Toma que o filho é teu. E mais 6 meses ainda para o Br aturar essa michorna.	1
Tu não serás reeleita, minha cara! Melhor aceitares teu destino. A lata de lixo da história ainda é um bom lugar para trastes como Vossa Senhoria.	1
Adélia se lembrando de diz que será uma deputada estadual que cuidará para que o Parlamento respeite o mandato das mulheres.	0
A maioria entrou lá já com a orientação de se afastar do Arthur, pelos seus empresários. A própria emissora prejudicou muito o Arthur, será q os empresários foram instruídos!? Será que a gl@b@ apelou qdo viu q a trans q era a favorita deles não ia ganhar !?	0
Escárnio? Escárnio é apoiar e votar em um bandido para presidente que ameaçou a democracia com mensalão e que anda prometendo regular a mídia.	0
Nossa Bandeira jamais será vermelha! E o nosso povo jamais será escravizados pela ditadura boliviana!	0
Pra terminar de destruir o que começou? Já destruiu a Capes...o Cnpq...agora vai investir contra o quê?	0
42 bilhões de orçamento secreto pra não ter impeachment não é roubo não 😂😂😂😂😂	0
Querem acabar com o esporte feminino. E estão tirando o direito das mulheres. Não tem como elas disputarem com um homem biológico. E tiram também interesse do público em assistir esportes femininos onde só tem marmanjos... Não dá, viu? O que essa gente quer??	0
Nunca mesmo o Lula não merece uma barbárie dessa!!!! Fake é você seu conjo você é tão canalha quanto ele.	1
Cuidado com as fake news Erika cocô. Há esqueci, você faz parte dos políticos podres da esquerda protegida pelo STF... Você pode mentir a vontade... Mas o povo não acredita mais em você.	1
Esse jumento deste Lula fica só dando munição pra oposição. Agora, sem ter pra quê, foi culpar Zelenski pela guerra da Ucrânia. BURRO!	0
A pior maneira de ganhar qq coisa é mostrar o seu produto e não desmerecer o produto do concorrente. Fica a dica.	0
Disse e repito:o inicio para o fim deste pesadelo,iniciado com o golpe lá em 2014, começa em outubro.Dia 1 de Janeiro de 2023 vc e toda essas desgraças que brotaram em 2018 irão voltar para as trevas do quinto dos infernos de onde nunca deveriam ter saído... 😒😒😒	0
Fugiram para os Estados Unidos, não sei porque voltaram, o lugar de vocês, você e seu esposo, o Juiz fabricado pelos militares são lá ao lado do Trump.	0
Eu tenho um coração socialista e revolucionário. Mas eu tenho um cérebro pragmático. Num regime democrático quem não ganha eleição não faz nenhuma revolução.	0
"Pois é! Mas foi bem discreto pra não ""melindrar"" seus ""afetos lavajatistas"". E com isso ficou bem claro que possui um lado - o lado da direita tuCANALHA."	0
Desde o fim da URSS as ex repúblicas estão sendo engolidas pela Otan, sufocando a Rússia. Pensemos nisso também.	0
"É inacreditável ver esse ""chororó"". Quero alertá-los que isso é só o começo! Providenciem mais lenços 🤣"	0
Estudo científico prova que de burro, Lula não tem nada. Preocupante saber que o cérebro dos corruptos é muito desenvolvido	0
, ponha a mão na consciência e mude essa política abusiva de querer dificultar a vida do pequeno, facilitando a vida do grande, não precisa acabar com a EPTI não, apenas flexibilize e der acesso ao pequeno para que possa se regularizar juntamente a vocês	0
"▶️Estado do Maranhão ▶️Metrópole São Luís ▶️Cartão Postal do Maranhão ▶️Arena Multiuso ""Sant' Louis"" / Padrão FIFA ▶️Valor TT: 100 milhões de doláres (600 milhões de reais)"	0
A Sra não percebeu que metade são contas criadas em abril, sem seguidores, com números no nome e que seguem outras contas de direita que curiosamente tiveram aumentos nos seguidores? Não a intriga serem robôs?	0
Agora só acredito em histórias contadas pela nobre deputada se tiver vídeo. A senhora, como cristã, sabe que mentir é errado, e como integrante da casa de leis sabe que o estado é laico, náo é mesmo? Por falar nisso, kd o vídeo dos alunos de Vargem Alegre ovacionando Bolsonaro?	1
Vocês sabiam ❗ Que quem criou a hasteg # Grobo lixo que hoje tanto usamos e gostamos, foram os petistas...!?	0
será nosso presidente nosso governador em SP nosso senador Está tudo muito claro amada. Só você que não enxerga...	1
GUILHERME BOULOS neste momento é considerado FUGITIVO pela Policia de São Paulo depois de ter agredido uma criança!	0
RT PARA AJUDA (ACEITO DOAÇÃO) FAÇO FAXINA EM TROCA DE COMIDA E LEITE SOU DE FRANCO DA ROCHA SP JD ALICE RUA MILTON JOSÉ MOURÃO 400 ÚLTIMA CASA,NÃO TEMOS NADA PRA COMER BRENDA TA CHORANDO PEDIDO LEITE MEU PIX CEL (11930401514) SUELEN MAYARA (Nubank)	0
dinheiro p satisfazer o ego do tamanho da bunda do artista, quer dinheiro vai ralar, 35 anos p poder se aposentar!!	0
Gente se fosse comigo faria o mesmk, ninguém é de ferro! Uma fraude falando asneira e não deixa vc responder! Para né	0
Uma das páginas obscuras da nossa história, para que vivenciou os dias de chumbo sabe o quanto foi difícil. Se hoje podemos abrir a boca para criticar , falar o que quiser , mesmo que seja futilidade devendo isso a muito que deram sua vida lutando por um ideal igualitário.	0
Só falou mau do Presidente e fechou os comentários do Instagram ???? Agora escute a opinião do povo : Pior impossível	0
Está imagem dantesca é a cara da República. Só faltaram Collor e FHC para completar o quadro horrendo da obra do TRAIDOR Deodoro da Fonseca.	0
Já que estar na frente da corrida lula saí na rua para o povo honesto te abraçar como o Bolsonaro 22🇧🇷😎 faz 🇧🇷😎 Tarcísio governador 🇧🇷	0
Tanta empolgação da sua parte por nada,o povo brasileiro assistiu o desempenho na CPI do Circo. Vc é outra parlamentar que nem pra síndico ganha eleição	0
Duda também se escreve com D de dissernimento. Certamente não deve ter sido fácil ter tomado essa decisão. O povo mineiro teria uma representante ótima, bastante qualificada, no Senado. Tudo no seu tempo e com sabedoria. Abração pra ti e força. Você nos orgulha! ✊🏽	0
Inteligência lhe falta é muito, ele desde do princípio disse , que não é Católico Apostólico Romano no qual a CNBB, faz parte, e sim Católico Ortodoxo, mas para pessoas que nem vc isso é difícil entender #BolsonaroNoPrimeiroTurno #BolsonaroReeleito2022	0
Quando o Brasil te idolatrava como a escrava Isaura, acho que nem em seu pior pesadelo, imaginou um dia resumir a isso.	0
Bota otário nisso. Sérgio Moro vai entrar nessa também, porque não? A campanha para presidente está sem dinheiro para decolar, nada mais conveniente do que umas doações de pessoa física (gado).	0
Entre vc e o calça apertada, apesar de TAMBÉM não gostar dele, se não houvesse outra opção de voto, meu voto seria dele	0
vcs do PSOL vivem defendendo os traficantes e os funkeiros, e agora querem cassar um cara só pq ele assumiu que gosta de transar com 'novinha'? Obs: 16 anos não é crime, ok, já pode até casar.	0
Precisamos URGENTEMENTE que cumpra seu dever legal e mude o status para endemia.Enquanto ele se mantiver silente iremos continuar vendo esses abusos e violações de direitos. Essa pandemia só veio a revelar os tiranos e os covardes a frente de poderes e instituições.	0
URGENTE!!! Temos que fazer bombar a #MulheresComBolsonaro , bora lá pessoal vamos divulgar urgente!!!	0
Você nunca mais ganha nem para síndica de condomínio, você foi uma vergonha na CPI da tirania de seu grupinho Omar/Calheiros, você foi uma vergonha ao nunca ter defendido 02 mulheres respeitadissimas, a Dra Nise Yamaguchi, e a Dra Maira. Tchau querida.	0
Bem que eu queria ouvir o quanto ele está fazendo campanha pra o Bolsonaro, mas eu não consigo ouvir a voz deste verme, me dá logo um embrulho no estômago e vem uma vontade de vomitar e eu pulo logo esses vídeos.	0
Temos 3 poderes independentes, o que tem haver o STF com uma comissão em um dos poderes? Que negociação é essa?	0
Vc é um lixo. Quando foi pra defender mulheres na CPI do circo, vc só foi mais uma palhada que tripudiou das mulheres e meteu o pé. Simone, vc é uma vergonha.	1
SENSATUS: presidente do PT de Itaú (RN) é dono do instituto de pesquisa que aponta vitória de Fátima, Carlos e loola.. Sensatus Pesquisa e Consultoria funciona no mesmo endereço onde está a sede do PT em Itaú: Rua Joaquim André, 41 😳	0
Ainnnnn Censura Deputado e jornalistas presos r a moça preocupadinha com showmicio Pqp #FechadoComBolsonaroAte2026	1
Não está lhe ajudando atacar o ministro deputada. Você seria mais útil na câmara ajudando criar leis. Deixe o sonho de senado para a próxima eleição quando terá duas vagas.	0
Gosto muito da senhora e devo lhe informar que seguiu caminho errado! Deveria ter ido para Reeleição. Boa sorte mas o povo estará com Marcos Pontes senador! 🇧🇷	0
Vida longa a The Real King Charles e aos próximos Cem anos de choro das feminaz1 com homens no trono real britânico!!! 🤣🤣🤣🤣🤣🤣👉👉🇬🇧🇬🇧🇬🇧🇬🇧🇬🇧	1
Só é para quem roubou junto! O maior ladrão de todos os tempos! Quanto ele pagou para publicar essa merda em uma revista esquerdista? Usou o dinheiro público?	0
Grande dra. Maíra! Obrigada por seu excelente trabalho diante dessa pandemia!👏👏💚💚🇧🇷🇧🇷 #BolsonaroReeleitoEm2022	0
Pronto! Olha o contorcionismo p criticar o Ciro e dá aquela habitual passada de pano p o petismo... Nem dá pra levar a sério...	0
Pior ver uma mulher que deu as costas prá outras mulheres na CPI e agora vêm falar que defender as mulheres brasileiras vc é uma hipócrita e não tem voto vai cuidar dá sua vida	1
Prezada Deputada, a cassação do Deputado é improcedente e incoerente. Estamos de olho em quem votar a favor deste absurdo! #ficaarthur	0
Larga de ser mentirosa! Vc gosta de tentar enganar o povo mas é só olhar os comentários do seu twit que irá ver a vdd! Enganadora	0
Amada tome o remédio!!! O que faz a diferença para nós, é: fim do foro privilegiado, fim das regalias e privilégios dos três poderes, fim do fundão eleitoral, prisão em segunda instância e investigação e transparência do poder judiciário e MPF!	1
A revogação da reforma é essencial, mas precisa por também o fim da BNCC que é seu aporte curricular. Ótimas propostas Sofia. #queremossofianodebate	0
Diferente de A ou B, a falta de compromisso das entidades religiosas, da sociedade civil, da justiça, do executivo e legislativo com a democracia é algo dar nojo!	0
Associação de Vítimas. Meu Deus, quando a gente acha que já viu de tudo, vem essa gente e nos mostra que tudo é possível.	0
A corrupção de todos os valores sociais é a marca histórica do socialismo. O resultado é a destruição!	0
Os mais ignorantes por serem menos informados vc quer dizer... - suicídio politico? Não, Mas vc só faz pelo bem deles...vota lá, não seja eleitoreira como o Presidente! Porquê ele não pensa nos pobres né, só vc... -Quanto oportumismo meu Deus! do Pr...claro!	0
Sinceramente Clau não entendo como esse sujeito fez isso ! Mas um oportunista! Desmascarando mas um.	0
Dê RT #PrimeiramenteLulaNaCadeia #LulaEoPTDestruiramOBrasil #PTNUNCAMAIS #LulaNuncaMais #LulaVcSabeQuePerdeu #esquerdacriminosa #esquerdamaldita #LulaLadrão #LulaLadrãoNaCadeia #LulaMentiroso #LulaNaCadeia #VemPraRuaLula #vemprarualuladrão #QueroLulaPreso	0
a palavra que a senhora mais fala é lamento. Já sabemos o que a senhora só lamenta e não faz nada. Na CPI se bandiou para o lado mais podre, do Renan Calheiros e Omar Azziz.	0
Dois! #FJB #MAGA2024 #GoTrump 2️⃣2️⃣ #AbortoNao #GloboLixo #VaiSerNoPrimeiroTurno #Bolsonaro2022 #BolsonaroTemRazao #STFVergonhaNacional #ForaRodrigoPacheco #ArthurLiraCovarde #AlexandreDeMoraesImbecil	0
🤔As sombras dos silêncios dialógicos #SOSBrasil #RelaçoesHumanas #Comportamento #CapacidadeDialogica #Evoluçao #Transformaçao #Respeito🕊️☮️	0
Mulherzinha intragável. Se a CNN soubesse o qto perde de audiência só por manter essa militante, já teria limado a moçoila.	1
A mãe não sabe separar o joio do trigo e o filho está no mesmo caminho. Deus tenha misericórdia desse criança.	1
O que essa cara de leitoa ainda conversa. Vai procurar o caminhão que te atropelou no apartamento zumbi da politica.	1
Dra. Saia como Deputada, Senado é somente uma vaga, como deputada sua chance será maior! Precisamos da senhora no congresso! Candidata-se a Deputada Federal!!!!	0
Pra vc é família também gata uma ótima páscoa é uma semana Santa repleta de saúde amor é paz bjs no seu coração linda !😍😍	1
Sofia, vc acabou de encontrar seu candidato. Ciro fala exatamente o que você propõe. - Quem colocou em prática a política do encarceramento foi o PT - e isso não é uma opinião.	0
Também acho. Principalmente abusadores de mulheres e crianças que fazem parte dos ministérios do governo do messias.	0
E mulher ridícula, tu não aprende né?? Tu não vai se reeleger e tá aí falando bosta . E quem diria em vc do céu ao infernos em pouco tem kkkk olha para vc que não tem moral nem uma para falar de outra pessoas .	1
Meu voto e de minha esposa, já são seu! Já quero os adesivos para colocar no meu carro. São Sebastião-DF!	0
Se orgulha de defender e andar com ladrões da nação. É uma babona que quer mamar em um possível governo ptista. Só isso. Vergonha de gente como você que vende alma e integridade por alguma moedas e prestígio!	0
Nobre deputada, não fique com este apoio somente limitados nas redes sociais, quais as ações que a sra. está fazendo para frear o abuso do ?? De palavras o povo já está cheio, pois assim deputados e senadores foram eleitos, PALAVRAS E PROMESSAS NÃO CUMPRIDAS!!!	0
Pessoas que estão se bandeando, não tem noção do perigo que está por vir, deveriam se atentar, pq depois não vai adiantar se queixar, Argentina está aí como melhor exemplo. Ajudaria bastante tb a senhora não ter oscilado tanto desde 18.	0
Tb Carlinha! Mto orgulho🫶 E o Senador Daniel Silveira? Sampa tá de boas mas precisamos de um bom time aqui no Rio de Janeiro! 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻	0
Querem faze-la acreditar que tem chance através das pesquisas apenas para dividir. Muitos não sabem quem realmente vc é e que não fez NADA enquanto ddeputada.O pior é vc achar que deveria ter o apoio do governo federal kkkkkkk	0
E o governo CUnservador, tá fazendo o que? Trump nos EUA protegeu escolas cristãs contra esse tipo de coisa, já aqui...	0
Triste e qm vita em qm maltrata mulheres inocentes em cpi e depois diz mulher vota em@mulher, me poupe, se poupe e nos poupe	0
Ele não participa de eventos democráticos isso sim . Afinal , ele é cabo eleitoral do molusco cachaceiro	0
Seguimos de volta todos os patriotas, direita unida sempre e	0
Se elegerem deputados e senadores com o mesmo pensamento do Lula, ou seja, compactuar com o que é de mais retrógrado na política nacional, vide o santo vulgo alkmin, estamos mesmo FRITOS !!!!!!!	0
Exatamente. A lei 9.099, ECA, Lei Anti Drogas, todas elas devem ser revistas visando uma punição muito maior para os infratores. Os governadores devem construir presídios. Bandidos afastados das ruas. São essas coisas que trarão sensação de segurança para a população.	0
Vai sonhando, acabou e foi enterrada sua ilusao, de que engana alguém. Todos estão vendo claramente sua intenção. Babaca!	0
Que respeito uma mulher que apoia um misógino quer? Nem todas as mulheres despertam Sororidade. Eis uma.	1
Parabéns dra Nice, sua coragem será de grande ajuda para o Brasil, precisamos de senadores íntegros e independentes. Que Deus continue iluminando os seus e os nossos caminhos.	0
Até quando essas atrocidades,meu Deus?! Por isso é difícil ver vc apoiando o Alckmin, Soninha, o criador do Ricardo Salles. Não faz o mínimo sentido.	0
Pena não poder (por enquanto) votar em você agora. Sou pernambucano! Mas quem sabe se votarei na próxima para presidente! Agora estarei torcendo pra vê-la no senado!	0
Vereador do seu partido que invadiu uma igreja já perdeu o mandato???? Ou não vai dar em nada, isso tá certo? Atacar a religião dos outros, vcs são falam em democracia e estado laico? E aí? Fala alguma coisa!	0
Meu único medo é: quem mais tem o culhão igual ao seu pra enfrentar tudo que vc enfrenta! Acredito ser o mais difícil ministério! Mesmo sabendo o qto difícil é o da educação e meio ambiente tb! E tantos outros!	0
Que horror, tirar nosso Presidente pq achou que não devia ficar em casa ? Meu marido e filhos são médicos e não puderam deixar de trabalhar . Não contaminaram ninguém, nem foram contaminados , graças a Deus , mas vc ficou no virtual , enquanto deputada né? Nem tinha visto isso 👆	0
Quem tem que ir para cadeia é o Pinguço e quem o apoia! Bolsonaro não rouba e não deixa roubar, eis o motivo do gritedo da esquerdalha!!!	0
Se puder cadastra no site, é uma forma de ganhar dinheiro só vendo vídeo, Bora faturar.... sem investir nada conclua seu cadastro no link e ganhei 30 reais no pix na hora, bora faturar!!!!!!só vendo video	0
"Alegar ""falta de autoestima"" é um tanto quanto equivocado de sua parte. A Marina se baseia em programa e compromisso com a democracia e sabe das urgências do momento presente."	0
O PIB em 2015 teve variação negativa de 3,8%, em termos reais (descontada a inflação), em relação ao PIB de 2014. Essa variação negativa foi a maior da histórica mais recente, iniciada pelo IBGE em 1996.	0
Ele engoli inteiro, sem mastigar, e desconfia da comida? Ahahah o médico vem das Bahamas, sem problemas!	0
Janaína, seria interessante rever sua posição em relação a forma de falar dos “Bolsonariatas”. A todo momento, até nos jornais, você exprime um sentimento pejorativo com as pessoas que apoiam o presidente “os Bolsonaristas”, e isso acaba sendo desagradável.	0
🤔🤔🤔E aí, o extremo radicalismo compensa? - Leia em #11deSetembro #Extremismos #Radicalismos #Terrorismo #Crenças #Valores #SOSBrasil #Eleições2022	0
Lixo humano, comemorando agressão a um Policial Militar, vão ganhar no primeiro turno lá no inferno, pois aqui na terra isso não acontecerá. Vergonha em saber que vc respira o mesmo ar que eu.. covarde..	0
O presidente da CPI da COVID não tomou vacina? Por favor, algum político pode pedir ao STF para ele se explicar?	0
Talentosos, e sabemos o são João traz como relíquia a cultura nordestina, cultura essa que a cantora citada honra com muita veemência. Fora que não é só o governador da Bahia que promove shows onde cantores de outras regiões possam realizar o seu trabalho+	0
Mas dessa vez a fakeada não funciona mais, e nem essa obstrução que o pobre se cuida com lacto purga	0
Força, Coragem e Muita Fé , Presidente Bolsonaro🇧🇷🇧🇷🇧🇷🤲🤲🤲🤲🤲Bolsonaro22, nosso novo Presidente do Brasil em 2022🇧🇷🤲🇧🇷🤲🇧🇷🤲🇧🇷🤲🇧🇷🤲🇧🇷🤲🇧🇷🤲	0
SP tem a honra de ter vc conosco!!! Nosso voto é seu!!! Será a nossa Deputada Federal e junto a outros que apoiam s LAVA JATO teremos enfim um Congresso melhor! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻	0
Depende. Aqui na minha cidade estamos fundando uma Associação (Assembleia amanhã) e já é muito complicado convencer as pessoas de nossa não pelegagem. Em resumo, estamos com instrumentos defasados e em crise de liderança. A direita joga contra e a esquerda não joga a favor. +	0
FOI BEM TRISTE ASSISTIR O EMBATE ENTRE OS DOIS CANDIDATOS A PRESIDENCIA DA REPÚBLICA FEDERATIVA DO BRASIL . O POVO BRASILEIRO NÃO MERECE.	0
E foi por causa desse encontro com o cachaceiro que ela usava aquela vestimenta. O pudim de cana deve ter gostado!	0
tem que ir pra cima tem que reduzir as instâncias de apelação reduzir o tempo entre ambas pra garantir que o Lula seja julgado e condenado.	0
"Por que tanto ódio Tablet do Amaral? A Senhorita simplesmente fez uma afirmação contraditória: ""investigar a corrupção"" É melhor ficar quieta ou vamos desconfiar que a sentença já está pronta. Menininha sórdida."	1
Aliás, responda-nos, por favor! Que DIABOS a sra está fazendo no PROS??? •São avesos ao Presidente. •Andam de mãos dadas com o 9fingers. •Foram favoráveis a TODAS as medidas ditatoriais da fraudemia... De que lado a sra se coloca? Estranho essa escolha... Estranho!	0
PESSIMA DEPUTADA DECADENTE LULA E DILMA ESTRUPARAM COM AS CONTAS PUBLICAS E VEM VC COM ESSE PAPINHO FURADO QUE NÃO COLA MAIS	0
Simples assim, mas o golpistinha amalucado está com os dias contados no cargo que nunca deveria ter ocupado.	0
é por essa e outras atrocidades que cada dia que passa, milhões de brasileiros estão deixando de assistir essa porcaria, Má influencia. Eu ja parei de assistir isso a 5 anos e minha vida deu um salto para o futuro. Mi To 2022	0
"Quando João Doria ligava para ""Ministros chave do Governo Bolsonaro para que se demitissem, você subia a tribuna para pedir a renúncia do Presidente Jair Bolsonaro. Inadmissível essa acusação que faz ao Presidente, um escárnio!"	0
Não surpreende, já vivemos faz tempo numa zona total. Não há mais leis, não há mais respeito com a população, com os eleitores. O pior é o governo federal assistir tudo isso em silêncio.	0
Não seja hipócrita ao dar entrevista para a FSP: todo mundo sabia que o Bozolino seria horrível! Essa tentativa de equivalência não cola mais, agora é #Lula13 #lulaeleitonoprimeiroturno #Lula #LulaNoPrimeiroTurno #LulaPresidente13	0
Façamos nossas, suas palavras, esquerdista não tem jeito. São demagogos e principalmente soberbos no seu mundo de faz-de-conta.	0
Bozo pipocou qd teve a chance de perguntar algo a Lula . Colocou o falso padre para bater de frente. Parecia ter tomado algum calmante qd falava era evidente isto. Lula foi o alvo de todos, o que era esperado. O debate não acrescentou nem diminuiu nenhum voto	0
Qualquer desconhecido seria infinitamente melhor do que Ciro e Luladrão. Uma chance sempre é melhor do que a certeza da desgraça.	0
Meu Deus, que absurdo. Tenho receio de que esteja já tudo preparado para a vitória do Lulaladrão. Esses ministros são capazes de fraude.	0
Desvalorização do servidor público, principalmente os da saúde. Muitos perderam a vida e os outros não foram dignos de receber uma correção decente no salário.	0
D. Michele Bolsonaro irretocável!! Maravilhosa, feminina (não feminista), inteligente, elegante, chique e, quem sabe, nossa futura presidentE.	1
👉Brasil: seus precedentes, suas vergonhas, seus constrangimentos... #SOSBrasil #AbrirPrecedente #Anticidadania #Eleiçoes2022🤔🤔🤔	0
Que não servirá pra baixar o preço dos combustíveis, mas funcionará que é uma beleza pra sucatear ainda mais os serviços que deveriam ser prestados pelos Estados.	0
Mas Pedro cortou a orelha do soldado romano com o que? Diz a bíblia que foi com uma espada, que era a arma usada na época, é claro que Jesus não concordou.	0
"Vc também vai ressucitar o seu episódio da ""surra"" q levou para angariar alguns votos? Quem sabe assim chega ao total espectacular de 2 votos nas próximas eleições! Vc é bizzara ao extremo moça!!"	1
Puro crack ou rapé, ou quem sabe uma fração do 1 Kg não contabilizado na apreensão espanhola dos 39.	0
O deputado federal louva a tortura. O deputado estadual sente comichões sexuais olhando uma fila de refugiadas. O vereador filma suas sessões sexuais com menina de 15 anos. Todos eleitos com votações expressivas defendendo pautas moralistas. Quando é que a gente vai acordar?	0
por enquanto os governos lula e dilma sao os mais corruptos da historia mundial,contra bolsonaro so acusacoes sem provas	0
🤔A inversão de valores contemporânea. Lições para refletir e aprender! - Leia em #SOSBrasil #Contemporaneidade #CrençasValoresPrincipios #Cidadania #Etica #Responsabilidade #Eleicoes2022 🤔🫣👀	0
